30000 30010
26502 20202 -312
22526 26502 -828
27235 22526 -3
13705 27235 -518
353 13705 -755
21180 353 -833
24664 21180 -209
16185 24664 -646
21287 16185 -681
27257 21287 -20
7903 27257 -906
6762 7903 -135
27434 6762 -305
27076 27434 -390
18982 27076 -99
12244 18982 -748
8241 12244 -541
13653 8241 -718
12018 13653 -273
5276 12018 -100
23106 5276 -46
16663 23106 -565
4044 16663 -848
26780 4044 -876
8301 26780 -576
20661 8301 -424
6796 20661 -141
4695 6796 -883
12311 4695 -321
12925 12311 -995
27046 12925 -85
18612 27046 -536
16724 18612 -929
12718 16724 -642
11228 12718 -523
24013 11228 -348
5418 24013 -41
8 5418 -367
10877 8 -570
26536 10877 -744
26965 26536 -740
11919 26965 -244
4211 11919 -927
19039 4211 -357
15928 19039 -951
22492 15928 -462
23930 22492 -308
28440 23930 -382
1562 28440 -832
22653 1562 -182
4405 22653 -132
6024 4405 -813
20199 6024 -648
29949 20199 -480
4142 29949 -867
11182 4142 -545
13158 11182 -376
2837 13158 -896
16292 2837 -218
29840 16292 -612
4377 29840 -198
18141 4377 -351
24480 18141 -139
774 24480 -940
17457 774 -532
6755 17457 -833
23324 6755 -513
11761 23324 -648
17148 11761 -653
25930 17148 -413
22407 25930 -789
15954 22407 -38
27439 15954 -688
25816 27439 -202
20120 25816 -296
18957 20120 -951
23384 18957 -16
15111 23384 -525
26377 15111 -733
27090 26377 -50
6377 27090 -833
19145 6377 -67
24333 19145 -698
19259 24333 -201
19831 19259 -404
1111 19831 -782
25491 1111 -395
17577 25491 -119
25999 17577 -613
9907 25999 -906
1958 9907 -598
26886 1958 -365
22226 26886 -905
5774 22226 -286
24995 5774 -852
24122 24995 -871
15170 24122 -42
21972 15170 -913
20316 21972 -868
14111 20316 -930
25986 14111 -166
24123 25986 -50
16109 24123 -808
1676 16109 -186
16871 1676 -900
6168 16871 -271
23107 6168 -157
12743 23107 -669
5062 12743 -356
27270 5062 -121
17283 27270 -244
25181 17283 -786
24148 25181 -490
25912 24148 -956
6132 25912 -98
21169 6132 -64
23048 21169 -417
7415 23048 -361
23762 7415 -504
22410 23762 -350
23238 22410 -535
7080 23238 -751
18139 7080 -202
26279 18139 -870
10643 26279 -212
22979 10643 -70
14698 22979 -144
17069 14698 -610
27263 17069 -355
21259 27263 -538
27742 21259 -878
22817 27742 -50
11097 22817 -285
21893 11097 -280
26524 21893 -132
18000 26524 -571
26885 18000 -729
24325 26885 -666
27815 24325 -134
5314 27815 -144
27726 5314 -884
24298 27726 -555
17351 24298 -346
24781 17351 -653
6191 24781 -416
17307 6191 -202
25298 17307 -172
12215 25298 -616
2969 12215 -455
2538 2969 -95
16686 2538 -969
16899 16686 -23
15297 16899 -901
24177 15297 -335
20463 24177 -894
26051 20463 -432
18648 26051 -711
19253 18648 -431
12483 19253 -102
22084 12483 -235
2958 22084 -341
8300 2958 -595
23867 8300 -6
12114 23867 -512
27313 12114 -305
18693 27313 -788
11222 18693 -505
12788 11222 -841
21082 12788 -270
29626 21082 -212
2935 29626 -403
24180 2935 -886
1488 24180 -640
27882 1488 -282
17912 27882 -407
12034 17912 -979
2157 12034 -741
26804 2157 -301
12577 26804 -615
22070 12577 -650
12691 22070 -575
26477 12691 -480
27092 26477 -200
2334 27092 -185
28133 2334 -375
10827 28133 -98
25695 10827 -161
23651 25695 -2
9029 23651 -353
27297 9029 -90
28522 27297 -984
7231 28522 -556
4554 7231 -386
22894 4554 -349
657 22894 -340
29265 657 -469
27399 29265 -579
15100 27399 -489
12246 15100 -303
29491 12246 -444
13497 29491 -827
22905 13497 -501
20227 22905 -460
13663 20227 -521
1816 13663 -254
29858 1816 -447
17866 29858 -571
15334 17866 -821
23529 15334 -800
22221 23529 -52
27215 22221 -605
3004 27215 -375
25934 3004 -497
22466 25934 -541
25830 22466 -307
11038 25830 -380
27457 11038 -902
25472 27457 -551
23423 25472 -973
18663 23423 -644
25939 18663 -219
16231 25939 -919
8685 16231 -444
655 8685 -180
21391 655 -778
1668 21391 -904
2166 1668 -215
12306 2166 -184
23977 12306 -890
27714 23977 -213
1505 27714 -70
29499 1505 -21
19288 29499 -217
25723 19288 -197
22508 25723 -281
11291 22508 -856
4624 11291 -953
25261 4624 -418
27905 25261 -774
26986 27905 -265
24502 26986 -906
17768 24502 -24
9366 17768 -637
16102 9366 -414
7615 16102 -995
20348 7615 -222
16478 20348 -268
28111 16478 -880
26723 28111 -633
1044 26723 -815
22649 1044 -385
16770 22649 -606
1871 16770 -212
22141 1871 -478
18067 22141 -308
20552 18067 -139
977 20552 -852
904 977 -595
29959 904 -521
25489 29959 -569
27562 25489 -543
20824 27562 -481
2013 20824 -518
12449 2013 -779
15808 12449 -696
24501 15808 -339
27193 24501 -697
29380 27193 -508
26292 29380 -86
21943 26292 -19
24952 21943 -960
11168 24952 -897
13499 11168 -883
12000 13499 -929
28773 12000 -990
12370 28773 -967
11964 12370 -976
11093 11964 -387
29246 11093 -529
16858 29246 -525
17551 16858 -464
28724 17551 -777
12858 28724 -933
22942 12858 -712
21947 22942 -828
20880 21947 -319
29046 20880 -566
20548 29046 -570
9586 20548 -385
12346 9586 -439
26408 12346 -928
2337 26408 -416
21841 2337 -273
22589 21841 -36
18940 22589 -527
12112 18940 -886
15626 12112 -262
5272 15626 -736
17568 5272 -790
21477 17568 -811
14026 21477 -831
21914 14026 -457
20396 21914 -937
26771 20396 -332
23670 26771 -225
5891 23670 -14
28192 5891 -497
23768 28192 -882
12071 23768 -933
20811 12071 -356
27261 20811 -172
4451 27261 -883
7297 4451 -501
6071 7297 -935
13769 6071 -776
18580 13769 -971
10328 18580 -460
27499 10328 -145
8795 27499 -379
19167 8795 -567
22603 19167 -896
4341 22603 -684
27236 4341 -661
10409 27236 -397
12960 10409 -336
19185 12960 -544
2678 19185 -377
12569 2678 -310
26157 12569 -894
25615 26157 -36
25579 25615 -191
7502 25579 -911
22829 7502 -492
416 22829 -701
595 416 -449
13062 595 -146
26327 13062 -174
11822 26327 -64
20418 11822 -7
27450 20418 -424
28892 27450 -956
1799 28892 -672
24767 1799 -907
27527 24767 -19
147 27527 -821
24239 147 -855
12083 24239 -20
6922 12083 -734
24171 6922 -555
22220 24171 -884
4439 22220 -540
28588 4439 -724
23174 28588 -345
26467 23174 -953
4676 26467 -961
13631 4676 -65
3584 13631 -653
27472 3584 -123
18691 27472 -284
10668 18691 -979
22885 10668 -541
21504 22885 -958
9600 21504 -83
21577 9600 -367
27009 21577 -964
2967 27009 -870
14138 2967 -639
28227 14138 -715
11609 28227 -482
996 11609 -7
11826 996 -150
5817 11826 -431
8445 5817 -493
10134 8445 -31
15410 10134 -919
27898 15410 -28
23688 27898 -482
14439 23688 -641
29827 14439 -624
17222 29827 -233
6038 17222 -922
12118 6038 -618
2223 12118 -311
21064 2223 -432
10201 21064 -973
3488 10201 -407
2898 3488 -618
20986 2898 -851
2828 20986 -967
27831 2828 -117
22338 27831 -863
20761 22338 -621
9439 20761 -598
18721 9439 -527
7840 18721 -132
1110 7840 -387
9341 1110 -967
27466 9341 -310
18108 27466 -821
23995 18108 -680
14407 23995 -572
18885 14407 -770
24395 18885 -879
13049 24395 -697
65 13049 -583
169 65 -123
17897 169 -792
12316 17897 -734
22969 12316 -51
19823 22969 -239
2657 19823 -563
21249 2657 -884
14635 21249 -264
24153 14635 -185
7184 24153 -821
3779 7184 -275
22955 3779 -691
14878 22955 -46
11829 14878 -977
19927 11829 -835
9111 19927 -383
19062 9111 -487
22946 19062 -364
20983 22946 -461
24529 20983 -270
18011 24529 -839
11445 18011 -624
27400 11445 -523
14867 27400 -118
1252 14867 -51
24071 1252 -474
17709 24071 -639
15150 17709 -149
9960 15150 -890
22710 9960 -930
27651 22710 -821
7255 27651 -162
17945 7255 -18
24503 17945 -742
20355 24503 -993
15604 20355 -769
27983 15604 -431
6478 27983 -598
21692 6478 -679
23876 21692 -573
11321 23876 -578
29535 11321 -134
23444 29535 -173
12695 23444 -692
9515 12695 -174
10825 9515 -630
20760 10825 -977
13044 20760 -596
12006 13044 -489
21834 12006 -274
9473 21834 -218
24273 9473 -135
26203 24273 -597
27501 26203 -329
927 27501 -743
22518 927 -856
17258 22518 -813
25857 17258 -477
8918 25857 -226
29001 8918 -587
11252 29001 -743
21355 11252 -56
13342 21355 -588
2556 13342 -455
27259 2556 -317
26927 27259 -921
16080 26927 -158
27036 16080 -619
13035 27036 -537
5682 13035 -42
27387 5682 -258
29069 27387 -970
18858 29069 -476
6083 18858 -482
3395 6083 -238
9954 3395 -607
21188 9954 -934
19055 21188 -25
14940 19055 -349
17309 14940 -663
12831 17309 -995
13884 12831 -944
21798 13884 -876
21461 21798 -585
10849 21461 -274
26463 10849 -333
24855 26463 -128
26826 24855 -214
15460 26826 -6
14024 15460 -416
15009 14024 -872
23132 15009 -545
15573 23132 -473
2408 15573 -791
1390 2408 -660
24712 1390 -814
24768 24712 -235
3139 24768 -417
16078 3139 -843
29124 16078 -98
20126 29124 -487
2243 20126 -221
11169 2243 -678
21306 11169 -703
27858 21306 -552
24236 27858 -729
20620 24236 -151
9796 20620 -812
19804 9796 -543
27044 19804 -322
9973 27044 -671
7389 9973 -231
20767 7389 -100
18975 20767 -360
12991 18975 -683
6099 12991 -451
433 6099 -950
25201 433 -973
24649 25201 -405
23108 24649 -119
23467 23108 -260
21583 23467 -505
3474 21583 -434
8091 3474 -885
11163 8091 -63
20279 11163 -760
23721 20279 -814
15832 23721 -717
14074 15832 -214
16585 14074 -950
27128 16585 -698
21930 27128 -141
18618 21930 -975
25115 18618 -784
972 25115 -570
5171 972 -75
18578 5171 -862
11002 18578 -211
15099 11002 -783
11139 15099 -892
6106 11139 -752
18510 6106 -537
15680 18510 -544
13620 15680 -76
28743 13620 -358
28875 28743 -512
4826 28875 -383
26169 4826 -5
22360 26169 -240
9172 22360 -673
18555 9172 -414
18331 18555 -556
7072 18331 -359
25142 7072 -594
2512 25142 -102
21069 2512 -143
25904 21069 -338
8119 25904 -835
27295 8119 -475
1451 27295 -703
18498 1451 -915
24294 18498 -640
28604 24294 -562
23244 28604 -661
2674 23244 -306
22069 2674 -163
28211 22069 -750
5943 28211 -518
28840 5943 -686
15592 28840 -128
21789 15592 -574
11068 21789 -175
18600 11068 -690
16771 18600 -166
10213 16771 -215
23563 10213 -799
7519 23563 -6
507 7519 -953
4636 507 -753
27923 4636 -568
25402 27923 -138
23414 25402 -873
20997 23414 -411
6513 20997 -868
18221 6513 -81
28747 18221 -769
24217 28747 -30
28814 24217 -439
19168 28814 -193
16364 19168 -671
24263 16364 -178
28140 24263 -433
27435 28140 -925
22640 27435 -79
17662 22640 -843
2146 17662 -313
12942 2146 -855
14525 12942 -806
8609 14525 -146
14956 8609 -57
25629 14956 -527
18365 25629 -848
27864 18365 -924
165 27864 -196
24094 165 -485
10226 24094 -561
10231 10226 -44
27650 10231 -592
2840 27650 -975
24780 2840 -244
9301 24780 -296
29242 9301 -899
19367 29242 -633
29564 19367 -565
9815 29564 -764
4318 9815 -527
12735 4318 -888
22251 12735 -983
15796 22251 -401
26179 15796 -262
7946 26179 -293
17698 7946 -246
16309 17698 -107
18060 16309 -933
1913 18060 -746
5698 1913 -722
27933 5698 -446
29227 27933 -729
22748 29227 -71
27848 22748 -713
5520 27848 -799
28257 5520 -75
29706 28257 -42
15327 29706 -442
17411 15327 -266
20945 17411 -771
6210 20945 -641
27869 6210 -554
8128 27869 -39
26899 8128 -541
16112 26899 -647
1032 16112 -271
17196 1032 -780
12033 17196 -967
13675 12033 -96
28748 13675 -989
10971 28748 -954
15206 10971 -830
18821 15206 -629
12183 18821 -356
28094 12183 -894
27740 28094 -916
17383 27740 -446
23009 17383 -783
11878 23009 -95
23718 11878 -51
23792 23718 -875
26288 23792 -963
17001 26288 -1
505 17001 -750
11014 505 -938
19061 11014 -668
12642 19061 -931
6630 12642 -317
17875 6630 -111
23419 17875 -848
28134 23419 -62
27479 28134 -853
18294 27479 -965
20300 18294 -528
2482 20300 -321
10480 2482 -793
4563 10480 -327
2694 4563 -395
21754 2694 -5
28709 21754 -251
9392 28709 -197
7273 9392 -241
1006 7273 -643
24168 1006 -201
14346 24168 -447
13256 14346 -176
6602 13256 -688
22386 6602 -608
5591 22386 -460
19441 5591 -362
9604 19441 -852
20723 9604 -994
24737 20723 -960
8483 24737 -361
24173 8483 -942
8517 24173 -960
27350 8517 -48
26546 27350 -7
19862 26546 -344
16768 19862 -350
2314 16768 -533
9458 2314 -936
27548 9458 -970
1256 27548 -441
6904 1256 -338
18186 6904 -189
26513 18186 -656
22498 26513 -385
14569 22498 -542
2648 14569 -144
19163 2648 -499
21344 19163 -439
18968 21344 -145
20284 18968 -129
15631 20284 -73
3022 15631 -118
25806 3022 -335
9397 25806 -667
12617 9397 -756
22939 12617 -826
2336 22939 -518
345 2336 -774
21226 345 -668
13623 21226 -98
2904 13623 -408
22887 2904 -107
15235 22887 -428
17544 15235 -149
9902 17544 -296
25078 9902 -850
5496 25078 -21
20314 5496 -870
25901 20314 -565
7769 25901 -516
18567 7769 -213
792 18567 -511
9254 792 -944
24497 9254 -488
298 24497 -694
27817 298 -648
14550 27817 -509
10077 14550 -910
7613 10077 -823
29920 7613 -196
6739 29920 -291
29244 6739 -85
21969 29244 -667
18741 21969 -960
9807 18741 -45
20276 9807 -685
4004 20276 -36
14207 4004 -267
3246 14207 -109
18686 3246 -133
24302 18686 -550
23473 24302 -524
23508 23473 -244
13378 23508 -331
20235 13378 -651
16044 20235 -623
13730 16044 -651
11953 13730 -869
9601 11953 -522
22114 9601 -398
6486 22114 -919
22351 6486 -258
29256 22351 -511
27903 29256 -713
29446 27903 -806
26600 29446 -696
27564 26600 -730
20313 27564 -339
21489 20313 -132
28862 21489 -789
19861 28862 -263
5435 19861 -930
12466 5435 -221
6293 12466 -485
6786 6293 -194
6696 6786 -692
2794 6696 -17
7771 2794 -486
21849 7771 -494
18730 21849 -66
21084 18730 -257
23286 21084 -869
26088 23286 -314
12195 26088 -23
22486 12195 -484
8543 22486 -95
20016 8543 -763
19211 20016 -126
13640 19211 -384
28015 13640 -216
35 28015 -592
29413 35 -581
7733 29413 -762
10594 7733 -308
23475 10594 -312
6319 23475 -204
2139 6319 -21
13914 2139 -871
27358 13914 -404
24646 27358 -740
25482 24646 -539
25734 25482 -277
2289 25734 -141
12252 2289 -488
24400 12252 -661
1393 24400 -96
26526 1393 -836
10453 26526 -876
20648 10453 -842
28956 20648 -566
13142 28956 -364
7899 13142 -408
22582 7899 -361
14859 22582 -664
25047 14859 -728
24820 25047 -476
25657 24820 -599
11136 25657 -96
16320 11136 -485
14927 16320 -145
1503 14927 -145
26810 1503 -666
18876 26810 -853
28423 18876 -892
2918 28423 -647
10232 2918 -672
3371 10232 -97
19981 3371 -658
28778 19981 -989
28306 28778 -83
22550 28306 -541
16876 22550 -794
25864 16876 -241
28089 25864 -805
20573 28089 -40
3331 20573 -998
12947 3331 -875
11044 12947 -632
16902 11044 -123
29211 16902 -664
17136 29211 -105
9893 17136 -517
8742 9893 -605
24787 8742 -148
27524 24787 -358
3283 27524 -748
25191 3283 -369
7525 25191 -122
23051 7525 -446
13983 23051 -199
13080 13983 -495
1685 13080 -377
21358 1685 -580
3531 21358 -477
10431 3531 -275
11837 10431 -467
26205 11837 -654
17688 26205 -295
14265 17688 -841
26889 14265 -650
23734 26889 -181
26641 23734 -957
29675 26641 -307
8382 29675 -38
7806 8382 -511
25916 7806 -671
17569 25916 -272
25019 17569 -261
7801 25019 -201
29926 7801 -660
5681 29926 -998
28602 5681 -335
18815 28602 -77
7832 18815 -99
8322 7832 -978
11428 8322 -655
12499 11428 -256
26084 12499 -138
12197 26084 -995
15422 12197 -26
12456 15422 -409
26459 12456 -202
23337 26459 -275
24523 23337 -29
7208 24523 -945
13181 7208 -223
25153 13181 -473
24702 25153 -192
9297 24702 -478
27371 9297 -58
11221 27371 -320
25693 11221 -269
26240 25693 -910
25192 26240 -438
9233 25192 -752
5622 9233 -296
14150 5622 -772
21654 14150 -642
16756 21654 -950
11406 16756 -588
19266 11406 -813
25252 19266 -995
28181 25252 -517
21565 28181 -761
13442 21565 -184
14402 13442 -7
22806 14402 -969
31 22806 -968
26979 31 -134
23631 26979 -170
28418 23631 -248
2750 28418 -843
27384 2750 -256
7098 27384 -538
5191 7098 -32
26112 5191 -517
20771 26112 -570
9637 20771 -498
16275 9637 -479
24610 16275 -157
8913 24610 -344
17486 8913 -703
8122 17486 -734
9791 8122 -346
25295 9791 -24
2602 25295 -948
25583 2602 -339
9036 25583 -590
9721 9036 -674
21945 9721 -118
13094 21945 -145
19801 13094 -499
28756 19801 -655
12936 28756 -775
6410 12936 -384
7741 6410 -407
465 7741 -607
12713 465 -107
17490 12713 -564
5436 17490 -175
13251 5436 -914
23727 13251 -661
21347 23727 -111
26756 21347 -357
27477 26756 -210
21236 27477 -343
19121 21236 -470
16357 19121 -466
9163 16357 -85
24870 9163 -676
8239 24870 -901
23667 8239 -970
29313 23667 -92
12004 29313 -679
210 12004 -387
25656 210 -922
21262 25656 -746
8613 21262 -1000
10384 8613 -412
20660 10384 -235
12485 20660 -551
12357 12485 -666
27596 12357 -960
12724 27596 -491
17023 12724 -817
13761 17023 -150
23699 13761 -183
27265 23699 -328
25765 27265 -453
26277 25765 -893
10244 26277 -546
9158 10244 -37
28196 9158 -49
10930 28196 -281
21411 10930 -520
21273 21411 -713
23231 21273 -720
10865 23231 -617
10977 10865 -862
29136 10977 -11
27684 29136 -194
27788 27684 -223
22780 27788 -300
12487 22780 -670
24924 12487 -322
16164 24924 -66
28188 16164 -7
20617 28188 -244
2137 20617 -302
14151 2137 -890
16589 14151 -891
20212 16589 -668
26583 20212 -659
8659 26583 -24
20238 8659 -765
20572 20238 -572
16278 20572 -385
20259 16278 -825
9109 20259 -379
20842 9109 -477
28005 20842 -976
23406 28005 -567
23072 23406 -427
28340 23072 -58
13015 28340 -606
27218 13015 -183
17844 27218 -220
10406 17844 -878
25038 10406 -921
16380 25038 -64
19997 16380 -670
13237 19997 -729
18415 13237 -211
26858 18415 -81
481 26858 -811
25254 481 -817
23991 25254 -17
17867 23991 -416
15550 17867 -891
27308 15550 -73
18918 27308 -57
11320 18918 -162
25174 11320 -649
2642 25174 -387
18753 2642 -480
5212 18753 -326
18302 5212 -424
24133 18302 -189
21057 24133 -591
238 21057 -288
19637 238 -315
28525 19637 -93
14993 28525 -962
17132 14993 -727
3303 17132 -983
17206 3303 -484
5893 17206 -183
18039 5893 -839
14430 18039 -137
27077 14430 -181
2478 27077 -334
16833 2478 -788
7963 16833 -392
22380 7963 -939
28801 22380 -446
29239 28801 -515
6841 29239 -450
6525 6841 -868
1983 6525 -922
3530 1983 -377
19509 3530 -62
6232 19509 -144
659 6232 -614
19529 659 -448
19781 19529 -900
16386 19781 -552
27276 16386 -180
23171 27276 -645
9398 23171 -63
26213 9398 -998
7446 26213 -901
9678 7446 -812
28219 9678 -215
9277 28219 -849
7134 9277 -808
28273 7134 -375
23204 28273 -254
27013 23204 -774
3750 27013 -221
17087 3750 -273
24695 17087 -545
21080 24695 -309
28524 21080 -775
12391 28524 -61
23769 12391 -787
26251 23769 -706
5181 26251 -356
13486 5181 -573
14149 13486 -417
5176 14149 -407
23404 5176 -164
9250 23404 -532
9189 9250 -40
13187 9189 -865
10313 13187 -483
22160 10313 -396
20721 22160 -510
9574 20721 -146
28166 9574 -383
26089 28166 -454
28742 26089 -76
16267 28742 -704
26010 16267 -689
18756 26010 -987
20603 18756 -183
26835 20603 -168
176 26835 -909
29299 176 -677
28319 29299 -777
27500 28319 -357
7882 27500 -231
11185 7882 -756
7005 11185 -899
27302 7005 -311
15933 27302 -908
10343 15933 -555
18906 10343 -879
9261 18906 -533
3923 9261 -164
26006 3923 -855
23109 26006 -256
1926 23109 -536
20345 1926 -632
28462 20345 -171
25860 28462 -913
19205 25860 -693
27863 19205 -945
22165 27863 -438
13412 22165 -222
20076 13412 -745
23013 20076 -867
19395 23013 -391
2196 19395 -349
25601 2196 -914
23369 25601 -332
13109 23369 -886
15926 13109 -971
20650 15926 -674
28939 20650 -343
9335 28939 -738
25926 9335 -351
29373 25926 -643
7193 29373 -263
2162 7193 -650
28932 2162 -999
17218 28932 -290
4420 17218 -692
20344 4420 -877
16539 20344 -653
20021 16539 -436
16498 20021 -167
21961 16498 -209
21739 21961 -159
24174 21739 -561
22530 24174 -830
26778 22530 -445
16900 26778 -193
20078 16900 -523
11509 20078 -352
1311 11509 -557
22835 1311 -660
6154 22835 -286
20975 6154 -166
4996 20975 -33
22968 4996 -36
22965 22968 -981
4161 22965 -45
4859 4161 -669
16057 4859 -980
9680 16057 -280
19510 9680 -878
4258 19510 -526
28786 4258 -40
10527 28786 -16
2065 10527 -507
15648 2065 -794
5466 15648 -525
2242 5466 -15
6775 2242 -168
8437 6775 -37
16089 8437 -427
12871 16089 -640
11036 12871 -37
20283 11036 -571
23910 20283 -431
27874 23910 -306
28542 27874 -790
19953 28542 -674
23983 19953 -961
28891 23983 -460
27944 28891 -895
21186 27944 -523
27655 21186 -329
9487 27655 -296
2483 9487 -969
28309 2483 -52
9915 28309 -16
18205 9915 -536
3437 18205 -654
25564 3437 -512
17537 25564 -184
12267 17537 -258
19554 12267 -972
10378 19554 -250
689 10378 -404
15700 689 -603
23438 15700 -155
25045 23438 -884
22510 25045 -38
4805 22510 -541
841 4805 -672
3748 841 -210
29243 3748 -483
11932 29243 -344
3515 11932 -446
3151 3515 -893
9508 3151 -23
11138 9508 -490
19908 11138 -927
19308 19908 -113
22339 19308 -792
26120 22339 -887
27636 26120 -71
6239 27636 -887
25678 6239 -379
29679 25678 -200
14051 29679 -419
29668 14051 -128
227 29668 -738
17971 227 -347
1188 17971 -980
10890 1188 -911
282 10890 -745
24620 282 -7
26217 24620 -535
21625 26217 -444
25249 21625 -267
13253 25249 -740
12275 13253 -241
28680 12275 -863
18965 28680 -281
20852 18965 -588
28990 20852 -691
3205 28990 -739
26130 3205 -596
100 26130 -725
8694 100 -441
17668 8694 -143
21396 17668 -535
28965 21396 -658
29509 28965 -882
25521 29509 -956
25858 25521 -758
21122 25858 -861
5173 21122 -447
2357 5173 -520
28682 2357 -76
26281 28682 -709
27251 26281 -581
19166 27251 -37
20342 19166 -376
7001 20342 -999
6147 7001 -994
12535 6147 -841
2352 12535 -934
794 2352 -519
23713 794 -704
15242 23713 -653
17278 15242 -718
1018 17278 -508
16786 1018 -867
25424 16786 -461
27422 25424 -342
25842 27422 -701
21942 25842 -402
24156 21942 -370
4703 24156 -574
17543 4703 -934
28688 17543 -839
22567 28688 -145
19689 22567 -679
2002 19689 -249
6001 2002 -983
5811 6001 -721
17396 5811 -195
786 17396 -717
29812 786 -433
23148 29812 -8
4810 23148 -331
24465 4810 -663
2127 24465 -279
29897 2127 -491
18917 29897 -836
27266 18917 -748
16530 27266 -430
28268 16530 -904
24357 28268 -904
4437 24357 -610
26883 4437 -230
21034 26883 -748
18989 21034 -572
11697 18989 -426
12010 11697 -977
23208 12010 -956
23772 23208 -653
29617 23772 -247
28033 29617 -437
2239 28033 -781
29787 2239 -489
27347 29787 -636
27369 27347 -63
28940 27369 -202
9553 28940 -47
23164 9553 -759
21720 23164 -13
28114 21720 -706
26480 28114 -935
4291 26480 -695
11686 4291 -971
145 11686 -325
27892 145 -168
76 27892 -31
13504 76 -721
7305 13504 -602
27830 7305 -821
1865 27830 -825
23000 1865 -865
26779 23000 -643
25196 26779 -453
10676 25196 -225
24019 10676 -163
22549 24019 -307
28141 22549 -213
22971 28141 -527
21908 22971 -821
28260 21908 -182
29503 28260 -366
9918 29503 -723
12009 9918 -115
5580 12009 -285
27810 5580 -910
22656 27810 -398
12518 22656 -611
9654 12518 -404
1222 9654 -112
16484 1222 -45
857 16484 -677
2225 857 -765
11970 2225 -843
15051 11970 -852
8752 15051 -845
16515 8752 -161
29481 16515 -796
4774 29481 -605
21793 4774 -570
19126 21793 -186
27654 19126 -531
3311 27654 -974
23881 3311 -715
20914 23881 -457
29117 20914 -263
12019 29117 -668
27576 12019 -397
29090 27576 -73
5654 29090 -217
9559 5654 -818
12283 9559 -949
24161 12283 -985
9048 24161 -441
28491 9048 -752
23843 28491 -981
25090 23843 -899
8449 25090 -131
13853 8449 -68
27150 13853 -513
378 27150 -926
16059 378 -529
8169 16059 -90
19848 8169 -135
23560 19848 -995
15693 23560 -278
11040 15693 -148
15224 11040 -681
25820 15224 -522
22285 25820 -229
17695 22285 -1000
12730 17695 -483
18326 12730 -923
13817 18326 -662
20859 13817 -380
7983 20859 -395
2165 7983 -764
23745 2165 -125
5716 23745 -66
21413 5716 -356
16017 21413 -190
28373 16017 -960
16734 28373 -284
3491 16734 -753
25844 3491 -534
12879 25844 -23
14351 12879 -783
29322 14351 -731
27947 29322 -37
21857 27947 -18
26031 21857 -471
2610 26031 -409
25233 2610 -191
18267 25233 -762
17341 18267 -703
19068 17341 -771
3847 19068 -124
27279 3847 -327
23797 27279 -286
18783 23797 -637
15396 18783 -201
15140 15396 -669
20119 15140 -496
18260 20119 -732
20422 18260 -428
5633 20422 -175
13756 5633 -970
7379 13756 -234
11720 7379 -530
6266 11720 -479
29571 6266 -675
5457 29571 -849
29631 5457 -970
25463 29631 -547
993 25463 -348
27725 993 -699
28962 27725 -477
14639 28962 -831
20010 14639 -87
10488 20010 -284
12253 10488 -980
12169 12253 -394
26552 12169 -407
12386 26552 -13
15417 12386 -177
19426 15417 -691
25403 19426 -51
26932 25403 -120
4618 26932 -48
24751 4618 -416
22579 24751 -482
27973 22579 -946
16392 27973 -774
29372 16392 -195
8928 29372 -198
17856 8928 -348
19929 17856 -255
14193 19929 -60
27132 14193 -649
27649 27132 -328
17802 27649 -741
9408 17802 -181
9849 9408 -808
22307 9849 -908
16172 22307 -892
21757 16172 -880
23803 21757 -946
24159 23803 -321
14067 24159 -319
29587 14067 -537
18732 29587 -64
21332 18732 -249
24692 21332 -16
10640 24692 -115
21299 10640 -114
14056 21299 -803
9525 14056 -410
26308 9525 -844
6097 26308 -894
20086 6097 -943
1375 20086 -64
2950 1375 -393
24462 2950 -392
27883 24462 -447
25542 27883 -369
24775 25542 -999
22991 24775 -33
6425 22991 -52
15056 6425 -819
12796 15056 -271
20665 12796 -296
26257 20665 -76
1858 26257 -931
13856 1858 -127
6649 13856 -209
2784 6649 -21
10666 2784 -374
27111 10666 -825
2823 27111 -991
25517 2823 -228
28824 25517 -810
26175 28824 -389
9762 26175 -11
25270 9762 -690
22095 25270 -761
23971 22095 -302
26370 23971 -579
10388 26370 -635
2754 10388 -435
26634 2754 -861
24420 26634 -889
13006 24420 -687
26055 13006 -170
14697 26055 -136
11946 14697 -650
23348 11946 -517
26272 23348 -131
2211 26272 -921
26591 2211 -825
13206 26591 -715
8238 13206 -7
1936 8238 -791
28960 1936 -767
22734 28960 -255
28178 22734 -422
24251 28178 -470
17244 24251 -140
15152 17244 -595
17893 15152 -926
14481 17893 -277
18761 14481 -603
28472 18761 -795
9752 28472 -255
828 9752 -51
27123 828 -743
26849 27123 -359
27602 26849 -303
18779 27602 -33
13679 18779 -63
16271 13679 -671
5976 16271 -349
16637 5976 -799
23837 16637 -980
28351 23837 -489
29113 28351 -230
4915 29113 -327
22717 4915 -629
61 22717 -836
14373 61 -522
3564 14373 -682
23814 3564 -455
6267 23814 -203
15299 6267 -572
17572 15299 -636
26717 17572 -895
3328 26717 -177
15142 3328 -852
25112 15142 -633
26059 25112 -763
29901 26059 -263
12432 29901 -302
24154 12432 -164
5700 24154 -644
21951 5700 -311
25984 21951 -510
18273 25984 -300
28954 18273 -973
21727 28954 -159
26248 21727 -130
28731 26248 -726
19820 28731 -969
16495 19820 -373
16138 16495 -798
4712 16138 -521
