15000 120000
1099 11938 253
12053 13149 906
1189 2641 210
7591 5054 480
14419 2226 97
4473 7535 957
5670 2820 165
14600 7328 783
7743 7626 933
1381 12465 -6
12102 1645 242
3106 6430 515
4947 4107 47
7410 10676 35
4018 10883 343
12031 6160 760
7099 3720 572
6076 13488 824
6600 1244 247
12336 6148 460
6895 13502 446
6553 3201 401
6891 6577 548
3639 8717 749
3358 11956 249
7835 9908 921
7350 14103 347
8004 1708 509
6271 10211 7
2321 7089 237
1639 4491 658
13118 10068 380
12974 13260 410
1347 5377 97
7022 11213 438
9840 10841 920
218 11406 875
3443 6937 629
6063 1432 187
5771 14039 524
4957 12046 548
7877 11774 182
8218 567 261
900 10711 679
5347 9186 516
458 1061 438
4038 3064 391
10514 5556 764
5452 6085 968
1435 13778 664
9720 8404 285
6981 14341 113
2483 13049 30
10302 10703 613
7492 421 686
5409 12417 519
10803 12585 93
9693 14552 695
11999 13431 295
11866 13076 316
12840 10507 976
1746 8748 580
13776 9861 641
9132 4835 185
14827 3501 670
13937 9782 768
12230 11814 319
10665 5344 106
1145 4041 613
5169 10529 866
14633 543 483
501 2835 703
7859 2884 25
1335 12787 828
7572 6717 165
10718 14474 539
11450 12755 600
11862 5579 330
4073 5469 487
5787 10619 214
14788 11279 747
7899 1289 212
9505 13079 791
4140 9128 698
3181 9629 42
10204 10527 574
9489 594 104
11994 7852 843
8903 6996 970
5308 1360 341
2215 1763 255
3377 13309 291
13308 6864 323
2139 7323 720
9478 2175 934
9567 2842 974
10368 6697 320
5979 208 264
9126 9867 206
3688 1235 586
5100 14372 777
1281 4005 356
5289 2014 321
7651 9613 47
9860 9642 16
10602 2550 49
10942 14333 368
4880 5889 147
13681 868 246
1765 13290 5
14180 5537 562
864 5522 174
7488 3195 165
13543 3512 846
6559 13134 335
483 10006 668
12910 14030 564
13163 6567 281
1532 13699 442
8487 13584 333
405 2257 30
10841 14581 603
13655 6871 882
1894 585 454
8567 4370 354
2437 7030 833
2599 8304 558
7790 4266 938
7486 8930 650
11498 3697 937
13584 3741 98
1344 3859 516
8660 2535 168
6463 14074 881
14467 4295 816
12012 10008 659
7528 1163 222
8549 3198 758
2241 5341 391
12570 14140 387
7324 10803 401
1423 8856 119
11909 4463 760
14499 3518 894
7008 12100 819
2867 14337 13
12066 4394 119
7991 12781 19
759 8245 409
14045 6387 584
1310 6358 568
4793 12480 924
11822 175 354
9979 12995 810
5608 8169 629
7656 11479 34
7829 12713 772
7602 8443 412
8335 289 262
8584 12918 57
10081 11983 761
7066 9144 680
14873 7936 600
7278 12185 428
11737 13108 205
5718 7178 289
12361 4610 960
14551 957 320
7767 10634 292
1028 12048 215
5277 4641 51
14786 5779 445
1143 11884 507
10117 10404 66
12142 5919 147
1682 4149 444
8067 9392 11
4272 8465 956
7553 6131 40
6724 10311 234
7161 10544 881
12053 11731 973
5147 12914 389
14220 958 940
9481 14265 348
9299 13507 132
6435 7297 218
7616 8524 503
873 2278 548
11887 9280 828
4773 8536 200
3726 3067 506
4087 6560 236
9143 4140 656
12835 10638 872
903 8987 791
13037 13732 165
6964 4152 652
12045 14625 217
14042 4355 483
8208 2488 237
12150 12028 901
4115 13306 787
753 7926 22
14526 718 185
8406 2641 789
12821 11789 977
8472 5378 529
2668 1839 350
3751 7590 412
3264 12455 849
1835 8148 300
6799 1370 323
4179 12438 22
9794 2106 847
13165 6102 677
10078 14832 411
8940 7877 385
1335 5645 201
13397 9872 799
7725 3732 378
1537 14346 100
6419 961 49
14657 6129 526
3522 11991 271
5484 359 948
11511 1275 215
1694 6177 711
11410 11850 913
2381 5889 179
4561 7495 377
5193 5618 519
1898 9718 473
2830 7083 937
6737 2281 946
3659 8173 777
10846 2865 300
12832 10392 213
4160 13292 895
12239 7682 746
12069 14972 825
12337 642 153
7553 8268 713
5751 3883 702
2107 3850 851
3021 14528 47
5859 8245 512
3736 9580 639
5544 1843 867
6702 10296 39
2520 5845 441
952 12802 380
12027 2795 943
690 9529 63
11273 5558 730
5752 6621 983
6270 7263 157
664 12750 222
1270 5460 414
2685 13088 27
10186 8543 774
4656 9439 630
9528 11171 696
8442 2864 697
8746 3247 141
1895 1308 227
9438 11751 44
4663 14907 924
12863 10765 946
4894 5635 990
4776 9356 744
8261 8368 219
7545 11451 149
1634 10266 235
6057 12298 652
6346 9536 492
14185 8180 188
4068 10338 442
14664 11507 794
10679 12837 193
10688 2607 112
14357 3349 384
9312 10736 647
2789 9147 533
948 2836 702
8406 14725 765
3124 10933 787
7979 10957 814
14390 6207 694
1312 10861 477
12456 2547 731
10844 8850 975
9776 317 633
13985 1993 379
13891 317 301
3178 3542 663
14318 895 535
12823 4865 760
10383 10846 552
7730 4973 961
10289 12997 315
6201 6904 397
3514 7744 194
759 887 752
1984 14080 785
4743 9771 744
552 14351 814
2676 51 381
13764 9768 412
8215 2400 59
12531 4751 765
3720 3268 140
7322 1794 407
4645 7016 815
1998 3100 534
12896 11125 703
9730 8273 740
6461 4854 88
2026 9139 983
6274 11555 864
8887 13468 222
2581 11192 474
10805 6799 618
10298 1135 269
2663 1425 302
3022 4235 47
8732 2712 836
8991 2205 707
8736 11013 805
8894 480 930
11908 3972 469
13528 12676 585
13936 10540 860
8586 5843 608
5824 6488 939
7917 12556 795
1175 8712 641
8481 12358 406
5199 6276 745
14879 10310 283
3115 14117 384
4181 9497 659
3883 1775 629
3833 10849 652
8671 9708 316
6026 1996 837
5536 3710 85
6282 14992 851
2751 6586 468
7181 7799 244
11197 11406 159
5661 192 366
11222 10993 205
9757 7360 434
7707 14764 628
899 8558 886
6743 12798 445
9928 3132 782
9843 9893 700
6990 561 286
2491 5010 359
14224 2468 600
14520 13031 204
5650 10819 359
8103 1866 798
11637 735 390
12998 6276 401
2343 13639 590
14500 14561 993
11364 1034 815
3436 9631 675
12022 2982 642
631 14422 783
14129 13952 360
13659 5836 668
8648 6668 977
3036 1377 447
9621 13010 14
6708 14181 224
6540 11406 789
2696 4307 952
6550 4963 333
9969 3135 592
1755 4647 816
1288 6376 293
6832 12097 213
1074 3066 497
7828 14785 137
1750 307 521
13605 3526 17
9765 12343 596
7428 11192 377
7701 14331 297
1395 14849 48
4127 10997 160
14860 5465 210
7859 3195 485
11502 11341 438
6645 9494 344
12757 3027 824
6367 11213 529
3442 9842 242
13143 1649 611
3621 7216 563
7871 10295 591
5677 5254 423
13649 6603 813
6463 2529 419
12770 417 733
9165 14929 104
7279 9128 200
14711 7204 269
8431 7240 606
10250 7314 91
5714 8878 173
8957 12053 429
13028 12485 94
13697 8515 494
13727 10457 309
12922 4637 188
5755 14313 921
14990 13811 606
584 11486 238
1718 7637 406
9988 11106 913
7401 8442 428
1806 3523 718
7062 9074 828
9913 10967 396
4473 5781 763
4492 2090 471
5915 14162 358
12991 10883 200
2571 9384 120
12184 3008 699
14381 7634 477
6037 13707 892
4585 4117 21
6936 5969 791
4410 7473 981
6789 3040 631
14113 2276 758
10152 5926 813
12150 13995 722
14582 6139 964
3505 13019 887
12604 1999 19
12123 5073 422
7216 8311 612
12761 10926 921
3167 2211 296
11393 4371 800
6651 13588 393
2243 6514 883
4326 9431 233
9318 4254 375
13732 1052 710
1652 12063 588
13171 4661 823
12634 3464 233
13321 13473 166
10737 13107 373
12732 2954 79
1060 14675 868
8057 2341 606
10197 6771 698
3321 12301 720
6506 5982 611
7724 8050 754
5331 5755 72
3908 5811 -1
14464 10399 146
2754 437 503
14755 14024 48
13803 2533 202
13124 14487 975
14436 2285 921
3141 10074 7
2525 785 66
12555 4550 109
12812 13179 643
11603 1769 833
9841 5625 773
6652 9788 759
11853 5450 -8
2621 6689 183
4799 9615 745
6454 6138 648
13694 6403 808
8848 5475 175
5362 4990 402
8610 7557 430
11103 14876 14
1486 8640 972
9910 6914 612
1687 10478 553
11465 2579 494
6672 2017 475
682 6089 82
1193 13037 989
12865 10415 697
10525 11175 485
13656 4939 418
4335 2184 693
8083 12908 676
3518 13129 443
10453 7985 431
14817 13867 909
8973 13755 484
7988 4097 931
12223 2713 470
3648 10609 254
4551 5308 980
1996 13605 977
2124 551 391
4156 7372 167
1977 1057 921
11305 13602 551
12135 12602 872
1700 3563 951
12261 3634 835
10864 8988 214
5168 14872 -10
10359 353 247
9672 12998 488
4171 6470 817
11418 113 458
1964 5133 410
3433 10641 656
3160 5183 7
13460 1183 527
5730 11292 518
10277 1185 993
14887 9911 971
6670 395 724
5253 12559 189
9237 7377 637
4724 7221 119
2735 696 339
8651 11852 969
1733 11020 332
9662 7225 488
11342 6986 853
14670 9641 742
2005 9080 713
1378 4236 476
8960 9331 144
9004 14729 617
3527 4767 484
11968 9129 52
14446 4314 828
6213 948 434
3892 14688 835
6502 2253 760
3531 13430 874
3084 13988 138
4855 9910 728
9916 14120 341
6630 11053 469
259 2909 685
11481 11147 304
9440 13196 884
8703 7822 84
6148 3080 891
9006 14451 -6
12700 14081 867
5890 12806 673
6575 7075 656
145 5243 172
6066 953 623
3462 4836 182
2756 1003 693
10523 7204 505
9458 3152 452
1627 8890 372
12456 14372 367
4256 3235 457
8793 2710 917
4386 6104 431
10029 7926 183
1525 9012 38
14939 1200 628
12617 3652 225
9461 5015 965
1476 12249 64
11783 4848 143
8001 7713 982
10492 2657 525
10288 4743 -8
6732 3183 260
1428 2372 972
1527 4566 602
8240 2168 502
8879 4094 185
2162 12098 949
3219 600 959
13001 5852 852
4880 6867 57
2772 5461 62
3964 1006 -3
11040 10953 476
13081 11555 998
127 10301 531
14417 4064 567
8396 9050 84
6050 14779 176
9718 11082 385
13943 5682 803
12633 7798 391
6059 3479 204
7085 6235 356
501 6571 124
2636 1704 334
11454 4866 155
60 10724 525
14937 10982 695
14121 6012 16
10214 290 872
14453 3705 219
5713 1622 43
354 13136 749
14101 5464 584
5856 1709 12
95 8725 63
11151 4011 42
5076 8554 826
14274 12297 644
4030 3688 962
7626 6756 943
9294 13051 412
13737 7037 843
8494 8511 197
11377 7274 917
13621 8929 609
7140 9193 607
5141 5768 120
1972 8069 229
9258 11193 675
8083 14445 258
3100 1058 107
1596 7345 542
10857 14469 434
11617 13500 935
10504 10152 50
13307 6416 953
3383 4056 96
881 6252 886
5723 3282 585
9079 13638 47
4493 10406 843
14322 4153 584
14349 77 896
10191 13854 43
35 206 910
2665 668 680
6012 2949 493
11425 4722 768
3102 12280 399
3232 8383 555
13445 10577 690
9292 3011 55
1665 3191 184
7399 9182 551
3282 7407 994
188 6876 628
7290 11076 609
13167 899 527
1405 9062 130
12882 11611 524
3770 8865 517
4976 8767 379
8314 8995 838
12326 1240 839
699 4712 403
11489 12924 530
11242 962 841
5896 5341 67
3646 5498 715
13078 8542 212
13815 4825 851
11332 2325 439
11655 10114 961
5112 2895 882
8914 6714 399
11309 12771 993
2390 3435 950
3042 341 530
1968 12233 576
14080 5327 41
8269 5878 622
9759 1048 137
957 4607 719
6330 10596 895
12860 14482 701
1948 1488 927
9311 5100 738
1697 12125 871
2792 7343 196
1876 4035 371
6887 5996 714
432 11064 557
1109 9298 86
10933 5179 309
5150 3514 914
5242 8076 474
7190 4009 683
11619 4820 730
2687 2582 404
9633 3481 737
12416 13695 920
138 1227 536
7252 1752 857
6714 5091 581
13159 6225 448
1917 10906 896
12598 2096 389
6262 10039 165
14172 4751 353
4497 13144 677
7920 13277 784
1624 3865 681
13519 8311 78
11484 1921 938
6914 6708 37
8309 7232 787
9919 11472 581
10192 1788 309
1436 7556 879
2584 6419 98
2180 2664 404
13093 4368 919
1197 4171 177
6449 43 519
2270 9386 112
2317 4645 961
11344 3064 570
12899 8626 92
7779 1183 18
11732 13192 82
4415 373 445
3299 5003 573
13718 4298 377
7696 2979 458
13037 378 341
10295 8823 783
6503 5936 923
8694 191 756
5136 3780 155
3632 7966 977
3391 12229 520
8400 6285 30
2945 9196 155
8830 10584 791
7795 9875 805
940 4508 530
5886 8942 559
5717 14428 747
14809 10569 988
4720 7156 643
2672 2356 726
10980 8176 897
14759 14903 512
2393 3132 310
7077 10402 749
6663 10075 59
4063 10602 703
8180 6800 468
12963 7478 264
4586 11821 741
8580 9314 893
8023 12454 216
9307 4659 683
5113 7224 242
1810 12128 323
1647 7085 108
9033 13614 81
496 793 343
935 2333 362
5855 2510 931
7654 9562 961
9570 9313 869
7981 1009 424
13468 12359 969
10355 3560 593
14208 6982 872
2252 4019 693
13126 13547 155
13650 3390 427
11772 12861 110
5721 10642 973
12914 2447 383
14156 6741 874
4272 2453 297
5144 10192 725
14266 6172 234
4463 5513 12
9479 5826 659
12546 983 197
3066 522 723
191 6771 956
5062 1362 629
2405 13257 84
2751 8299 442
503 13896 21
166 14020 793
7709 11506 904
2349 5977 613
5188 10630 339
52 164 761
9366 6726 108
3581 6247 516
7477 568 659
6812 7092 883
3549 3223 42
6533 5921 405
117 2216 -6
14783 2987 420
4738 9707 852
1651 13613 262
8662 6051 11
13337 14112 370
12098 256 286
2619 11241 567
1847 4521 765
12812 13086 239
6340 7703 817
4560 14765 941
10152 6138 504
12571 4043 99
13506 7025 58
790 836 147
8672 4071 880
1360 12415 397
7224 9993 669
12837 12147 180
4139 11516 888
7754 11393 756
8475 10292 675
5537 3031 721
6973 8856 286
9956 7427 481
7146 4799 362
3145 6185 937
14770 12817 389
13576 14735 730
13041 10242 915
13455 10110 835
5489 6034 113
14540 130 403
9621 13786 405
5651 12033 689
1293 192 274
2344 6045 363
601 12209 354
4583 12685 272
5434 9056 182
14535 3026 485
12299 2523 218
12761 1259 440
14017 635 877
14850 3680 63
2945 2836 659
904 3617 92
9692 5493 821
1838 14007 289
8355 14123 386
8724 6018 394
7580 10504 246
11896 3839 270
9824 7555 41
1141 7849 785
7209 10595 469
4447 3390 677
2706 2757 950
9480 6628 334
8911 8392 778
13200 1261 259
5795 8610 227
13122 12921 99
5773 2300 187
6430 9936 820
5731 4131 446
4014 1424 799
3847 7659 855
9901 7331 561
13698 6339 904
14534 1397 379
258 4285 482
490 10287 506
7300 1369 429
2964 6191 102
14660 2482 675
9847 91 947
4818 13936 367
8344 701 892
4320 6864 558
13803 780 617
10116 13948 346
2547 8377 116
161 7182 858
11489 1561 391
5721 2791 628
800 6152 597
12989 3763 -10
574 9708 372
536 9919 283
11351 13948 390
4935 12626 928
793 6026 156
69 12654 398
13006 14557 357
899 4992 836
3306 10128 589
11063 2766 224
1428 53 952
8486 11112 -7
11257 5650 319
2013 14192 819
7247 12531 469
3695 10365 388
7840 11220 326
2740 11394 971
9002 6418 631
1658 9652 702
13925 13517 778
1491 12511 421
10548 1561 531
35 6010 267
9997 12824 831
4949 767 211
6519 5472 140
958 11435 127
11200 7523 639
10271 234 252
13260 2284 437
11212 12670 257
12760 2997 490
11403 5743 777
438 13120 664
3333 1187 442
436 12278 854
12403 5410 963
2510 8527 945
3987 9830 806
594 11845 455
38 5691 382
4130 10965 410
6532 5296 19
4795 12395 474
13181 5633 107
1252 8390 793
7895 14665 272
6332 9305 183
7184 3990 855
2871 1639 754
7015 8580 807
11131 12990 388
7056 5831 526
12253 10247 603
8935 3754 399
6919 6318 329
2086 929 938
9110 11159 239
6905 4593 285
7796 10115 -1
9629 11906 310
3117 6968 712
8605 1669 432
1534 1659 224
7045 11547 817
3776 1842 233
2027 2897 -2
10641 6305 547
7961 4641 62
7611 2130 714
13882 13648 429
3781 9127 702
2877 6097 25
10127 807 607
4420 4238 353
6529 5695 80
8168 9905 -5
10855 1728 881
6987 10911 213
7062 4493 16
7393 5101 42
10077 685 65
2462 3369 142
4871 3176 663
13026 2724 12
4080 9444 804
11143 4679 210
5624 13337 832
6261 11832 951
133 5653 468
6861 7616 26
248 7179 128
13553 3738 802
8078 4002 141
2973 1670 123
7726 13880 302
7290 14489 944
13326 10001 59
13309 13756 399
10753 14443 91
6919 1877 804
10488 12990 372
3726 6524 648
9878 11766 235
4089 7287 23
5896 185 756
10927 14297 487
2870 8086 28
3530 11878 558
8587 13646 695
5838 14404 273
14045 9373 651
10043 12897 625
14635 580 249
12593 8425 139
10747 2057 354
7767 2151 116
9845 14366 855
5503 12875 844
8133 8884 524
13497 7146 928
6158 10541 149
13681 6341 109
7223 12690 103
5872 13006 867
3704 1248 939
9911 266 691
5468 638 268
12471 6356 834
6057 8877 620
1499 3251 489
8801 14080 339
13628 10005 96
14014 1726 374
6239 11263 502
3862 13020 898
10981 469 709
12739 14762 888
12784 14368 879
6526 12990 23
417 12688 360
7236 9382 342
7257 9622 869
8190 1117 830
6137 12102 614
3565 4918 513
945 2036 823
6188 8659 181
14694 11709 972
1444 6555 239
10796 7342 760
4170 4818 281
13430 12634 973
10148 11673 637
10325 10560 273
1841 12156 5
10904 13078 107
14255 12921 911
115 14153 51
4677 4427 255
8928 7441 417
10172 5005 691
5330 1122 765
2850 11927 716
10123 4590 116
13577 14820 654
12064 14396 305
12166 2793 165
7120 12673 236
12602 6790 849
12546 10447 597
7077 13260 359
10848 8803 87
13076 12510 603
5774 10106 107
1393 8825 883
7299 4494 255
298 5403 301
7867 4257 655
13000 1511 576
9842 494 438
2489 5907 255
6413 13851 840
5356 14178 776
2784 11568 157
11466 3740 343
8041 1761 304
7960 5624 659
14176 4030 937
11874 610 753
13518 12403 747
1842 10827 525
5818 347 651
9358 9828 325
541 9689 166
4432 8933 573
11850 4318 9
3518 1098 130
5600 619 961
4290 13680 900
12960 8043 793
12228 3173 452
6080 6038 558
5904 5262 8
3316 2852 675
8799 1655 861
411 4630 421
10105 14653 773
5324 10777 683
6117 1106 721
6724 2351 272
13794 8630 407
1016 6799 593
12520 14543 79
9189 6450 342
2623 7012 189
10182 9609 760
4059 9944 496
6045 683 126
5397 10629 225
3077 6102 841
4339 4197 750
958 5912 158
11414 5815 656
656 7528 45
14115 8944 313
3168 1549 684
10136 10948 488
13550 4681 712
2011 9882 739
13643 10427 499
6040 4994 89
2692 7054 228
3009 11785 885
3855 7913 694
14437 11391 577
11364 1308 691
13549 5453 415
11642 13005 610
12730 6932 21
5725 3059 506
14520 12099 278
11255 14694 565
12088 247 220
5646 3770 853
3721 14551 763
11808 14445 851
5127 7503 425
4460 10050 229
6148 9662 903
3732 9842 400
10435 10666 754
13329 11885 646
13413 11437 274
8129 14367 285
14671 4110 210
13094 1437 304
4895 4667 664
14219 654 417
343 6676 808
4773 8812 615
12248 2838 57
910 10576 449
562 1109 307
2733 1727 380
10497 14785 913
350 4018 607
8052 7654 119
13303 14101 3
8675 11830 983
1272 5957 747
14066 240 161
2683 2052 297
550 6408 94
5840 3349 789
9275 3802 432
2221 402 540
7957 13093 665
14294 5922 335
6146 5265 151
219 9801 281
3311 4085 621
1696 2456 209
5650 8106 725
6402 10556 282
8304 13787 446
5078 8710 157
1651 14101 980
12867 10499 246
13229 966 629
9697 11696 278
12907 1413 82
14775 10098 809
4097 3321 242
1430 5845 855
6845 11740 689
2278 7564 760
6248 1979 958
5367 8534 667
6259 10840 931
2276 2477 644
14947 4402 496
14813 5634 297
14171 76 681
13316 943 269
11434 1341 610
7492 5479 537
5115 9256 822
9685 13455 510
9710 8139 577
9386 13027 836
7624 8027 156
582 1412 923
618 4352 903
13867 14192 383
466 11505 949
3538 8462 597
7522 7235 43
3002 2071 574
8057 5907 611
8738 1844 312
9336 11221 324
3049 4033 13
129 12625 423
14318 8772 420
10213 3992 693
11206 12173 664
9190 2035 316
1999 4012 313
1087 2884 277
14569 14218 943
13748 6377 557
1436 12410 415
2601 187 758
9194 2276 545
7333 1040 965
382 9182 252
3492 6135 351
2955 2355 500
1261 6516 249
1293 9680 80
8576 11009 711
12260 5444 933
13003 12656 629
12111 11077 775
4058 1082 71
734 5274 176
12789 1752 529
3594 902 48
7741 6986 974
11383 6466 604
3591 10771 148
5012 12907 445
4788 244 906
3616 1043 194
4247 5313 4
5305 9751 854
384 8663 453
6575 7039 104
3547 902 709
13702 4276 795
5843 13047 959
6593 1156 993
5949 11102 635
10286 1032 181
11316 4309 834
3523 11410 402
6195 11340 389
3972 13611 851
3457 1754 20
10595 3809 81
8755 5138 585
1726 9542 858
11422 4051 147
9355 9253 543
10168 12865 913
9064 6063 59
9698 2684 760
2240 13837 970
5011 7801 439
13586 1949 676
4116 985 501
2573 4804 425
10488 3829 821
3776 3040 786
4995 13166 114
2930 10521 297
1179 5978 236
612 891 692
265 9305 511
6273 8461 4
5604 244 50
9638 951 838
6001 1601 743
13770 3481 31
3652 7116 457
11170 14558 437
4529 9842 981
12996 591 501
6951 14363 848
4662 13666 591
8015 10292 812
4031 6685 640
1171 5084 507
12869 9914 815
2551 3438 911
13423 2289 0
12837 14875 393
14335 8440 347
434 9893 569
13231 10693 887
4764 11444 548
10385 3966 403
6118 50 621
8042 6692 99
5399 6496 171
8993 11662 769
10066 2767 108
7486 768 638
14502 1710 928
10768 8489 894
481 7226 164
1443 4955 906
631 4538 209
1168 4024 363
9987 2988 36
9159 6397 493
1242 354 600
1947 3003 443
8733 12960 887
3778 14605 143
11503 5680 891
13900 8428 824
13146 14976 633
5494 12591 291
13145 1633 3
8835 14487 231
13076 12968 201
85 9363 917
3460 11335 747
183 2566 783
14228 10601 37
9090 14146 874
3883 11018 349
7194 4188 185
10096 4681 128
3042 694 688
5191 931 9
13369 12910 146
1926 1273 224
643 10958 571
8225 7066 462
3251 7877 502
7295 12187 200
8766 10247 219
8141 7570 286
4341 14946 617
4648 11509 560
148 7643 158
9894 7048 117
3466 5268 580
1451 6800 941
4997 12649 601
2825 12279 936
7449 4698 945
10016 9009 305
5898 11575 211
1190 11204 580
12144 8300 675
51 2729 930
14731 10373 434
7989 14999 700
10750 7322 227
1544 4891 373
9417 3012 133
8880 14017 696
4893 5705 265
4588 14975 816
10438 8765 300
7800 1176 39
4498 10373 756
8857 9519 664
6772 5310 277
9279 7003 987
14187 4339 972
14522 7558 666
12224 14313 824
8264 11180 468
10982 4991 572
14494 7284 131
2376 4869 623
12913 11285 574
6704 14137 1
14765 4700 469
14698 13531 6
14938 6937 381
13213 8773 174
5464 7425 45
2502 3343 944
9048 6758 318
13774 8889 141
4930 9588 37
13970 10825 691
1901 3076 -6
12266 3102 279
3119 994 927
1052 315 940
2460 14975 824
200 2152 902
5043 5813 208
11313 7133 5
8590 10393 357
11168 7810 595
3145 7320 406
7391 13637 957
4848 3893 577
6372 9094 252
2929 3079 124
6796 3739 793
912 4226 469
2831 14820 619
8433 12926 179
6583 10929 149
2496 12432 570
11563 13725 840
5217 11133 337
3920 11172 735
9335 13416 96
7574 13961 219
8511 5224 864
9685 10813 352
5671 3524 130
8874 156 599
6226 4541 254
4376 2906 66
10790 13355 324
10002 10949 866
13795 5152 784
3511 1967 844
801 9587 896
10481 2552 787
7323 4953 459
8037 13120 839
3138 10876 377
14573 11104 450
12539 2529 402
14917 1480 586
14829 361 237
1023 854 607
14139 1158 28
12669 5519 676
1663 6535 916
34 8126 562
1581 526 526
14449 10999 655
4586 72 188
13544 5813 835
7629 13033 355
4326 6400 446
3571 10595 374
13486 6265 284
11682 12842 303
8570 14178 451
12662 7631 354
4788 2357 675
13286 1803 797
12250 13524 113
4213 9640 339
13667 12534 67
7805 14665 277
5809 741 61
7724 13445 221
10424 2959 660
9753 9336 817
882 160 879
5002 13634 585
4604 1697 975
8846 10438 89
3757 7112 52
6064 8133 455
8218 9777 129
14119 13770 604
12853 13416 602
9857 8635 310
1397 4498 604
5032 4634 571
5888 14850 718
3167 8960 755
5923 5248 675
10760 472 457
13375 4795 690
9908 1201 994
11091 10412 356
317 8765 542
4611 4139 84
7562 3550 826
13913 11681 300
2948 1410 961
12215 11617 912
8305 8744 766
9628 4740 901
7423 10240 596
3741 9973 931
14435 4860 92
6541 8623 311
3857 13969 201
6544 12687 596
7908 7422 293
9195 5605 99
6458 606 939
8523 2302 792
1823 10059 266
13818 2020 346
13876 440 659
754 8992 17
9658 9544 82
10442 6 691
12281 13844 26
12559 11728 423
11166 3627 449
8314 922 145
4617 10530 80
13984 11990 641
12949 13764 181
14735 5804 4
11766 11286 520
12500 11224 735
9491 8881 808
4929 6805 31
10101 4697 854
2464 14408 391
1372 6630 669
10946 1915 332
214 12264 297
2583 10628 371
1708 8204 552
14706 6920 731
8077 13803 137
10255 14035 824
13850 573 578
6707 4521 76
7764 6651 447
6371 3973 448
9576 12179 238
6815 7106 528
7630 12435 961
14266 3102 732
2629 6734 456
8024 10079 914
4011 1429 589
12137 8910 630
3070 7497 110
12104 14368 181
196 14712 431
1573 13785 278
9192 9600 804
14937 3660 191
8618 3944 631
1244 10256 374
3631 14129 27
7152 5958 358
4491 7601 157
11620 10977 414
9054 13025 171
4461 3739 88
6140 3498 177
1559 11521 23
7262 3526 809
14331 9515 810
11769 9237 589
1026 10645 183
9851 474 12
5018 8547 374
9524 14723 560
4042 11787 233
1030 2729 970
8335 4534 815
2987 1949 279
775 3339 654
12384 9965 31
2728 9411 16
10455 10312 90
11084 14073 383
11955 14009 495
323 3296 257
10267 3988 513
3761 1369 369
9851 1259 952
14064 12492 315
11847 6554 405
13494 10315 665
2072 1905 896
14185 14358 234
408 11887 524
8844 1656 202
7664 10590 495
8119 6303 502
11181 2118 166
2868 11301 753
11112 14593 743
13096 7009 612
10103 13791 302
7077 10648 891
11251 9395 427
13773 14259 280
1396 7322 20
13376 8390 279
4970 12963 478
6832 10802 955
3504 10742 750
104 11403 732
5864 4047 569
9248 6421 699
2740 7006 459
3219 10941 627
10528 9355 18
10320 9044 611
10066 12547 790
6203 12793 168
5165 1005 286
4061 7414 144
0 3406 654
12372 14892 964
6569 6864 970
7988 8998 776
10941 9013 64
10312 5525 401
12776 14380 424
7112 13328 477
10048 2561 448
6014 12339 -10
2733 7757 788
12400 14892 548
5467 13471 852
6977 10879 376
11560 2737 558
8548 5029 394
8529 4541 913
10427 12220 251
13541 7960 634
9856 13341 732
10530 10909 581
13074 1450 466
4937 12494 809
6512 472 991
624 8516 65
12485 6532 887
6968 10810 559
11887 3031 850
14060 3372 164
2623 11429 141
502 5931 379
13757 13857 531
6417 11906 691
2401 13270 89
12456 3419 910
13169 8351 808
7302 7041 859
12812 1409 808
253 6132 677
1733 10682 712
2661 6258 915
14700 6175 813
10355 11715 161
10439 11805 721
7183 8507 860
1463 987 869
5350 8194 623
2016 3454 679
11943 10821 30
5872 14141 89
8867 5682 -10
10622 3299 160
14710 7921 259
11059 6725 965
6220 6782 485
9408 3550 554
4851 12830 271
3348 2500 369
10196 9474 857
2556 2497 276
4754 8182 34
11578 9537 299
12120 8172 429
11440 11999 209
7453 13873 427
2746 5216 467
13188 1679 148
3536 13662 884
14673 11999 565
2565 4037 962
3322 13479 317
1965 3927 891
8130 9111 801
10954 7131 497
10237 159 267
13678 9141 487
3768 7672 739
5624 12925 58
12091 1147 980
8041 10220 224
10779 9915 182
8672 14464 591
2074 14301 533
8689 11295 172
7210 14652 219
7852 3288 336
9068 8321 90
10220 11751 27
792 6987 583
13417 3083 56
9582 752 217
104 4259 236
3477 10978 263
7235 2843 864
1534 10643 776
6374 833 217
4594 1935 26
6393 2391 974
340 13090 742
14750 1765 216
10953 8609 989
655 9434 436
3488 10273 420
4354 5515 149
8913 8016 289
14894 6206 89
8823 5740 418
1955 12952 541
8175 3301 913
1236 8388 571
903 13230 316
10823 11685 185
12387 3577 630
6300 10279 892
13556 7974 777
3191 1457 300
7289 4812 362
12402 5556 312
14867 1516 998
14411 9103 408
8122 10621 815
6992 8143 720
4296 1181 265
10974 3452 646
12701 3187 201
13007 9319 211
3723 4767 69
573 6250 949
2498 10655 321
9819 14765 554
9013 9137 384
3467 10882 753
8114 4141 398
12824 918 989
9568 9883 193
12278 11942 698
2523 7210 711
4265 6924 56
13242 5328 732
9773 1521 912
2637 6843 772
10862 1491 279
8961 14673 46
7814 3273 888
3252 522 833
6285 26 782
14683 10328 940
6843 161 697
1995 11252 994
2726 14762 541
12893 852 944
