25000 200000
23999 1154 608
23201 20148 379
17396 16717 305
23578 12432 281
16386 22162 208
2323 677 379
24338 19241 656
15557 21120 959
6248 7783 429
22903 23760 999
15970 3082 19
22064 8868 954
24361 13901 643
11545 11292 648
4409 106 74
20563 5618 659
1312 12795 994
1274 1497 897
9919 14634 846
23420 16703 528
23753 10748 469
16203 14898 498
23908 5530 193
24504 5035 889
2370 10419 274
21651 10755 341
22773 9937 175
14505 20458 313
22304 2627 916
7856 10953 209
3888 10406 645
24411 16037 725
3544 19930 49
16462 16964 257
19134 559 186
7187 18433 910
18985 10386 947
20656 8229 43
1809 898 876
11811 17463 213
10742 24396 380
24082 5153 179
17868 9085 433
12891 17987 68
12525 4248 332
13961 14171 608
16028 4653 348
21520 19547 303
17704 23533 907
20477 20056 945
22172 23239 198
17398 24603 456
14395 3584 960
22863 2380 647
10134 17525 602
11122 19802 547
2228 12023 631
15135 24813 216
22418 15918 76
7223 11701 69
20485 17337 22
460 5496 437
13361 4400 516
17108 23929 329
18290 17417 102
16862 21387 243
24619 96 -5
23318 20310 374
20014 4758 184
5600 12831 164
17038 17798 835
5019 1372 778
3227 22413 782
16159 11771 144
3217 5893 552
13999 13707 994
24605 18892 333
14841 9389 348
16980 9758 704
21814 17017 616
24694 10603 570
20440 16110 904
15619 4740 976
7376 10828 672
17147 227 680
12141 5814 999
4460 14511 998
2348 11141 299
9283 11857 952
10095 6026 36
1484 12774 17
19326 12511 429
14817 12615 503
18162 19605 892
22463 14802 921
9996 18271 342
15858 2278 92
17391 11648 823
9978 4699 387
4745 2582 766
17354 19 12
12163 6680 606
22830 3212 836
10272 23184 234
10929 13519 222
8026 9124 237
20425 17784 435
18446 22997 105
12156 21786 186
4689 23909 69
9445 14669 558
13879 11857 610
468 11974 709
13350 11065 928
8574 14896 8
23022 12726 356
7082 21223 73
8512 7370 457
23060 14552 770
7909 15132 293
23967 19162 138
17821 18697 120
21723 4778 214
22376 8483 211
15078 8643 230
14468 8474 987
5135 23988 678
3790 12435 702
10210 135 746
15287 5794 54
9684 5309 80
1632 15797 480
23944 2264 268
23366 19444 108
8884 16297 518
18081 15160 396
21166 852 795
2016 10454 724
23469 7405 308
15961 13728 348
2734 21403 654
856 18478 -6
13423 11219 261
14948 10262 424
23959 4404 945
22680 22103 542
20444 17037 82
13036 12016 583
24449 15060 939
4309 5434 64
18458 11629 688
21972 8072 875
5283 21705 375
3147 13266 545
22135 3092 942
18731 22635 837
22835 6308 667
2961 4044 159
4281 24074 315
5700 15466 111
13373 21169 942
9377 12888 901
8842 15009 653
17816 10636 336
18523 22374 220
13042 11982 929
9677 10569 593
14658 6872 290
3218 17029 530
20636 6572 615
18828 10036 815
2372 10691 764
22150 14564 192
22835 17130 735
12182 10704 280
18999 23671 293
525 1187 72
3337 21506 127
4039 5930 789
995 19528 923
10168 4079 924
22960 22646 106
18914 23146 841
19568 20007 325
7561 16172 722
23232 17135 782
650 10557 239
18621 11785 226
20423 23283 162
8314 15322 942
735 7867 344
24202 24092 909
13491 2227 163
20428 14821 756
19429 17635 289
21079 13926 879
10161 17419 768
19293 14743 543
21797 2809 289
17338 17576 440
15881 5598 4
19010 2897 232
10549 19679 2
22413 4770 410
20839 13245 211
17977 19152 367
12755 4360 67
23984 11608 263
17952 10840 722
2141 3359 30
24458 4000 850
22436 24934 229
3402 12174 547
24031 20903 565
23315 14859 440
3964 11227 753
3845 17927 77
16677 22273 256
21578 12208 23
19858 7615 450
13954 13549 765
13230 303 525
2600 1448 231
1728 20245 -6
9231 1504 734
16137 8352 781
19765 6143 505
14967 15842 303
14020 3184 353
24640 5640 66
4943 4285 39
23744 18088 904
20533 19285 284
9235 10730 804
6755 1721 416
15023 15699 184
7848 711 783
22594 6866 519
15727 14955 45
23848 1957 912
14503 14568 504
3981 16489 638
16365 20960 878
4373 18300 638
9974 23122 731
5326 9718 567
21116 17446 29
21583 17048 133
8572 506 482
22863 7455 432
12356 7854 307
8001 18936 220
9368 21985 474
5928 13785 876
22597 14011 17
21013 23069 821
9960 3953 131
24688 22399 817
16434 14983 829
19589 12506 855
24934 8694 20
23317 7261 436
11149 6332 473
14773 6964 174
13443 11972 472
14500 3221 763
11019 11218 549
24779 13377 322
22787 16340 489
15605 21345 421
926 227 34
12940 12170 410
12487 13916 436
23673 16602 749
1514 10198 321
11340 22373 873
16058 23794 495
20210 20183 367
10945 162 813
15516 13282 22
24485 17834 86
8744 7038 996
15495 23827 95
12784 1883 627
16969 14336 251
9011 16003 889
23068 15595 792
10957 10480 768
24125 1252 656
24245 9638 957
5745 15239 81
24992 24303 740
10935 14048 40
12438 21488 294
12867 6774 349
16497 19269 936
22848 11141 886
4299 946 838
21687 4639 227
18849 5338 167
13531 21623 973
375 8758 798
14195 7177 13
5236 4438 352
13435 4024 520
708 14989 638
15373 22422 195
23418 17541 258
13152 12243 152
16232 4952 191
15397 3215 361
5223 5034 211
11187 21302 427
22150 4424 164
11195 14275 720
12911 3286 151
16283 14932 184
18919 2885 601
21978 2602 538
8218 20521 29
19728 4475 399
23235 874 329
5820 13933 734
24339 19082 769
21411 22235 440
486 23295 448
2055 232 404
19685 3378 256
19435 6129 712
8352 12357 16
23394 9135 60
272 12340 65
22663 352 617
1576 23131 998
1426 12491 273
10290 5628 605
14313 264 577
16818 9106 9
4855 20627 431
9249 4955 415
11068 14991 400
20834 13538 34
23475 20280 741
10191 613 985
4584 21876 925
12230 14471 736
10143 12129 389
17491 23809 236
15510 2051 988
12821 10327 774
15816 10214 580
6332 16672 790
10145 12846 74
11544 10638 85
14589 22566 77
19062 17492 959
17333 17044 462
21609 24772 672
22460 15188 842
23749 4063 963
5617 21373 579
24987 1669 703
15165 20482 497
1667 24809 396
4482 443 493
15898 2485 686
8801 6343 551
14350 20777 285
24670 2411 211
7181 24063 832
11643 21810 119
2253 13665 510
5919 4001 205
7636 6613 834
6484 21854 54
8384 12436 770
20884 24817 48
24269 4237 439
24539 5308 167
7140 21971 994
13771 22885 793
22166 19769 123
11386 16532 672
1619 24220 421
23792 9073 318
4541 2454 698
21863 3606 725
21461 13448 914
16737 18919 341
9646 20031 459
12516 13980 360
16138 3399 212
24238 5188 502
23938 13658 884
5326 629 51
19324 2158 401
2094 20298 971
8638 662 214
8277 14067 911
22904 1785 943
12114 9345 811
9579 9314 508
21814 11497 250
24423 17505 799
3987 17086 612
24450 2541 579
7654 23294 956
18720 23255 443
23233 5590 138
21406 8660 748
19227 15152 186
17563 7242 981
6448 10052 361
7234 4419 995
11904 5601 445
5024 18759 985
20953 19291 256
13822 8596 31
8823 10998 620
5425 448 822
24184 12124 858
19137 18139 101
10656 4664 333
10868 22718 698
22972 21436 287
8260 20864 720
19076 15747 182
23199 11232 319
2756 24408 504
1370 17592 510
6385 16123 956
16254 24421 704
21795 2237 21
15080 653 30
8422 4833 771
6940 21952 970
22076 15210 507
21749 4534 623
14465 18785 271
24104 20148 441
298 12364 32
21718 11832 924
17964 16010 987
9422 21934 22
15613 18290 58
11202 4100 160
17997 12972 181
6923 23729 519
15145 1324 316
907 21994 286
8970 22050 252
8687 7199 412
4484 8527 366
15455 21020 841
9107 21913 638
2661 12883 126
22319 21059 79
3167 2706 261
22509 18127 477
11835 13975 657
15568 15446 831
6133 17795 919
7264 3094 472
24784 5295 961
22758 21560 703
24992 4169 754
10371 6377 774
8477 21875 203
3846 5768 733
13975 1312 264
2922 23795 143
16311 17881 372
5745 1274 802
2910 21524 500
2359 1270 592
24393 22825 85
21175 13136 943
8801 21069 206
14353 15483 368
10455 14264 678
9589 13960 80
748 22801 840
6940 19383 904
53 9424 758
22265 24828 782
1394 15536 666
7717 24537 56
24464 23929 362
1283 19852 663
13865 5434 87
23115 2060 856
24410 18079 98
8034 17874 644
13687 1226 378
9420 15678 404
21731 12000 840
4697 24552 296
8696 20256 177
1265 19657 618
21574 16238 204
15030 17226 164
18607 5730 484
13260 10730 785
20724 1555 755
16 20576 875
20298 22435 393
202 5923 9
12560 13580 253
6847 8404 535
2689 10564 520
2110 10859 330
21648 12984 843
4537 23246 546
18020 16404 322
22043 12655 637
15171 1009 592
2954 17663 573
17873 1326 354
16379 2775 805
8850 5608 244
14875 6275 857
701 23340 954
1083 24193 283
1399 18049 332
20273 9198 315
16297 22423 426
897 23046 859
9687 22976 608
17734 18310 444
23440 14051 916
13883 2379 352
14584 16706 224
19339 22617 718
1022 12344 710
6136 14665 451
23016 19816 47
7095 5947 613
10912 19415 659
8582 18839 170
12146 21419 10
8715 3205 226
14449 3859 967
22230 15540 129
11910 8863 919
22085 14850 862
13760 12173 801
6501 8170 884
22449 6754 56
16276 12466 414
24961 3616 364
17488 12651 389
13389 18693 63
23827 4240 223
15054 9856 215
3732 373 453
19214 11139 64
13314 22677 633
24693 10804 966
20121 9013 960
11803 6497 346
16212 22029 946
5072 23026 268
3100 1368 107
19431 16283 519
24513 7733 461
15056 5126 607
9405 1910 285
23241 1799 424
1936 1522 -3
11701 21949 388
5695 5559 475
8782 10336 641
195 9567 232
14529 23088 853
3994 21324 165
24264 3490 377
3967 7433 821
23955 24999 496
12227 11753 546
23978 8214 528
21501 21820 640
14853 15743 359
4378 17724 306
7056 23111 213
13695 24471 432
3084 3025 904
12493 12206 632
10244 22070 428
16718 10665 441
22525 18289 267
24877 15673 596
23245 13750 518
1265 9769 299
10868 20135 751
4994 18376 488
6305 4154 101
19221 11283 672
12279 24901 177
16894 17099 525
17110 3177 280
21835 19948 927
7022 18083 219
20338 10248 686
1847 8401 594
2645 7944 923
4283 4857 986
22076 19468 222
21620 18830 807
23415 17456 277
2051 21585 766
468 8467 126
23799 3108 448
9003 10414 15
12605 10340 666
9164 21626 855
20357 7632 -2
19366 8262 581
14425 10368 927
9709 22696 464
13156 2178 928
8502 22591 644
15302 15169 256
4477 10255 550
11080 23848 888
15078 2014 347
5325 12560 449
5848 15541 327
22035 12575 708
2898 20007 563
22785 21994 91
5878 10535 509
6674 11003 970
22678 5981 663
3264 16464 144
7292 9744 295
20771 20629 885
5713 2530 455
22754 4738 488
9533 15355 89
12341 9898 495
23720 8062 769
3071 15033 940
19117 17115 227
21093 19731 142
3460 6329 586
7651 12715 972
24769 2161 790
20939 2362 246
5562 14758 69
9128 20170 299
8280 21867 754
8953 2650 304
9031 12020 335
11961 10001 96
19081 14204 962
24285 5675 205
17896 10751 368
18658 24671 69
21868 17808 615
22050 2922 507
6530 3079 5
20648 19665 15
9464 18517 293
19107 1233 223
6591 8520 978
17676 4285 424
212 16446 619
24544 10795 374
24730 13518 722
6376 13115 705
1486 7989 243
15891 7026 951
1068 3666 717
19712 21942 799
14226 6616 153
18088 5526 617
11687 6535 485
22515 23608 593
19870 22617 184
24784 22793 135
1348 4848 10
8243 2756 602
14481 14822 548
19975 13932 137
3803 8418 43
18186 16413 456
7956 8033 509
12616 15846 69
15218 23893 939
10406 21358 787
9281 13866 469
11842 14514 597
15876 378 -8
23413 24046 599
12999 23388 841
10511 18323 28
21628 10938 725
7269 9354 903
14584 3603 327
10093 24884 548
4635 3608 528
14099 6175 192
9093 6208 91
19987 10248 506
13660 15925 934
21692 12882 220
10410 16390 86
14221 24098 503
8381 24483 467
20415 20075 254
20853 2404 829
15764 21080 475
14889 18195 495
14206 4679 379
4155 1005 979
3952 5453 375
22395 4019 490
18441 6656 744
10149 4674 289
16853 20216 11
20440 19924 237
13586 10406 400
4213 2564 83
21100 20236 652
11515 427 661
2431 7260 692
7211 5290 567
6679 19535 860
1183 17963 754
20570 7862 295
14024 22965 491
5539 12179 624
13685 15842 11
24871 19020 725
19828 438 384
6110 2271 889
18506 10417 80
13870 13526 631
18249 13127 773
23984 24400 694
18083 22085 258
9237 13357 403
3473 16085 5
20397 16443 450
12748 15753 386
1444 9805 145
19554 5768 972
20227 6415 899
131 7408 303
2289 518 179
16975 5165 211
24200 24817 878
9634 21747 203
8544 22129 761
11770 6185 445
15974 23911 198
8499 23720 207
2669 7212 617
22996 10120 127
18153 7658 730
9638 18037 52
20094 18156 830
21287 19512 976
13512 16083 779
18112 16689 351
24014 13103 949
163 23328 963
14801 14349 667
8235 22582 8
3318 19840 316
14843 9105 717
21314 9036 410
9776 662 489
18928 19328 968
22589 12331 517
6827 8651 342
7309 18501 448
11971 22563 20
21305 23596 564
5357 6595 333
7896 21690 538
15044 5192 284
16148 20212 603
1923 20843 414
20162 3214 934
741 9572 212
22672 20892 242
16128 5668 728
12063 960 445
15760 17366 752
11491 22944 113
18884 9407 -5
93 941 206
3364 2677 625
19268 15959 365
1926 11646 502
7280 24586 750
13482 10065 933
5044 12254 177
2402 7927 190
15522 13645 527
8264 1438 943
15429 22459 237
20744 8171 633
12939 8542 563
22582 18129 534
23077 2327 133
12902 15774 502
15030 15606 12
23730 20085 835
16001 24381 996
16504 5188 467
1279 21905 957
12826 19974 711
15971 6626 709
5839 1539 825
8499 24553 748
17268 11940 368
1146 19543 354
24693 17517 736
10033 1870 779
11676 5013 536
23703 18748 710
23677 18693 23
4595 23714 845
9283 24641 311
14323 20996 263
7746 24153 712
14488 22026 193
913 19710 507
17148 8060 720
18361 985 692
24917 3145 78
5151 23536 117
15031 2933 269
5606 15735 674
13003 23788 564
14110 18346 311
14645 18048 107
21155 3926 124
24305 19138 965
24662 14403 458
7546 2159 773
22199 23998 185
14018 14287 53
9708 3432 766
8345 22701 411
18643 398 521
11595 19548 754
16840 21911 590
21093 17235 664
14069 19564 320
14924 22332 579
19268 19672 736
10138 4827 602
23882 2691 136
19717 14472 741
21362 9818 495
15522 14525 136
24863 22345 718
12635 3330 318
1701 22071 534
15914 12030 969
21943 3726 5
11608 23163 277
4658 17138 233
16572 14300 326
18621 6707 656
19819 14001 784
706 908 949
21661 16311 937
12096 21001 616
21748 21123 222
19491 20035 24
15826 16799 841
3464 2345 313
751 15036 76
5229 522 477
16693 6970 177
22193 12835 474
4801 5477 613
17778 12356 389
20699 3429 522
19615 24672 996
6920 16636 329
24616 23268 963
13535 4853 964
24948 8768 476
5075 22557 128
6845 16081 590
18221 22760 268
24380 3294 968
18305 2970 200
20826 19217 666
7990 1656 140
19917 1306 199
1755 6749 355
7915 23238 688
5609 1320 614
23113 7678 701
1667 18157 664
5494 4465 198
7661 14680 726
7551 2937 640
15545 23339 220
11517 8046 315
7826 3512 465
13837 10295 983
22756 24603 160
17741 3744 62
2457 17722 548
15342 20122 774
13446 21958 790
12374 11967 42
126 22759 835
10132 22855 451
24682 6771 965
21838 4201 748
19949 16519 385
23743 1662 682
21898 16723 849
15710 8070 874
2671 18504 842
8121 2878 336
8520 9085 767
13715 6042 -8
1868 21231 293
14228 7416 664
3071 15619 633
18351 12709 614
13396 22639 726
20118 19994 628
19097 16380 725
6828 21825 998
24842 21386 506
18162 19676 677
12307 739 108
4488 20293 787
17589 17041 42
6265 24409 571
17862 15206 276
16516 19157 49
3783 9981 74
5571 7939 707
20247 9169 699
13913 1090 126
18724 16678 577
2014 24698 648
2886 6527 424
9790 19331 408
21892 14250 689
1776 4274 651
21060 13576 427
19996 699 45
24141 18004 624
7593 18606 597
23086 1674 328
22143 1184 389
21528 22614 515
16177 24556 843
318 24668 450
22654 21032 347
9346 520 841
24358 16567 193
11732 5208 450
24897 23496 186
24652 11778 699
14458 21545 925
11468 18521 326
7741 24434 592
2749 18326 99
2827 12246 514
5323 11527 781
10134 11794 259
14177 20266 751
7167 23112 437
13403 14896 245
11426 20086 464
24702 18406 885
8663 2434 426
19635 14112 383
9862 24061 910
18277 831 936
11068 1783 818
24944 15557 798
12674 18361 344
1761 9133 476
3186 4291 965
14693 6467 654
22116 4671 873
4091 3226 900
19889 2291 440
24151 2781 -3
1668 23489 47
10505 256 654
21745 2417 151
12802 6145 763
19538 8631 382
9341 13987 248
4772 17294 810
24173 11844 185
16810 11047 279
23560 584 634
17393 12224 177
8217 20667 419
6968 11629 309
16489 13309 116
7280 4535 518
2863 14436 494
17931 4922 933
12550 3846 160
12752 15628 25
6014 17491 493
5706 15278 303
13014 20779 438
15892 14209 283
6304 17673 623
1731 119 54
20424 13433 639
9044 24036 23
7168 3928 825
11194 7280 481
15587 17408 951
17025 13410 975
4708 24594 881
19952 14387 658
2523 10614 134
8882 22586 706
465 11235 461
952 4679 954
15726 2662 117
23427 3576 766
12676 23571 338
1973 13334 532
4364 16150 676
20392 22707 389
5818 17046 772
2047 22440 741
1679 3657 148
989 21056 943
6715 12363 254
201 14269 208
21218 20445 750
15587 16560 384
1334 19437 755
21779 22272 273
1751 2935 545
20333 4758 661
1428 5973 522
7860 22015 244
17446 5826 643
11076 13753 438
13677 7191 856
24200 12941 206
465 10276 351
19691 13822 859
22092 6136 821
21089 11348 -1
13832 15625 446
4618 17815 199
5399 21983 167
11964 14237 723
14006 15468 143
23727 8496 315
3294 9828 770
5628 21257 561
13272 9047 801
12848 12958 648
11380 11890 130
10572 13215 607
16725 22702 522
9118 4938 28
21586 7605 401
16013 11925 434
19538 6129 203
22794 18145 6
3026 15558 779
3048 22036 339
21930 15595 167
23481 11960 708
23947 4650 959
12696 17997 976
24971 12459 871
3192 14555 938
810 10316 561
15326 20607 841
1737 16113 650
22051 8852 849
19202 8054 353
16636 10339 310
887 12789 663
2240 15041 413
5899 14424 921
23527 6875 393
10896 23949 342
7239 24050 912
23763 22753 562
14928 17164 122
22263 4612 604
2706 18771 871
1758 24723 750
3922 1526 37
21012 11821 490
20077 5373 779
23940 11525 -5
11246 12 524
1547 12189 355
15076 628 357
15554 10095 918
2209 11101 370
6007 20825 550
9873 6346 19
5154 1664 192
5570 20347 429
21056 17903 123
18471 11278 74
8200 19892 403
7145 22824 960
8620 8225 363
8497 3240 134
8570 21067 824
23551 9983 316
17125 13007 314
6951 9156 879
2730 23545 901
640 11091 700
13651 7737 264
23279 11601 459
15258 23021 949
7848 19142 457
7143 21309 793
15149 5314 574
10255 16656 661
13238 15372 998
7222 3934 832
4012 4931 972
22527 12664 820
8020 15923 657
21752 19003 428
3069 3792 8
23986 11430 864
18883 4907 732
22511 20762 231
1377 2416 11
17033 24970 129
1490 5969 209
23595 3740 576
7524 20284 433
15579 10212 169
24334 20440 728
8615 23944 328
22984 4851 41
22050 14115 23
22200 13178 828
12656 15225 352
3686 9484 16
15957 2546 845
24178 5460 346
2724 16801 310
9851 23030 747
12521 3813 677
24233 17349 85
17410 14333 449
20062 8477 143
11856 6473 44
15416 4785 657
2988 21022 797
14075 16224 958
2901 4094 669
123 2600 470
12969 23642 270
6190 11097 114
19943 18708 291
5846 19975 317
350 14690 949
18582 14026 974
17559 12966 328
17399 4462 950
6391 6534 811
4837 15145 297
17667 23375 139
13298 18308 216
24280 15114 744
21820 9558 582
21799 23929 249
21722 20679 333
21000 8343 870
18205 22797 673
4683 20033 246
4740 1697 236
15141 19980 95
12615 12376 570
1522 18391 51
2024 12526 251
24102 23403 603
7519 14532 751
5997 4166 637
3855 8410 280
24195 21401 691
8336 5765 331
19508 5210 545
18118 7837 610
21021 23943 547
8634 20472 881
5032 1685 490
5873 11185 477
13581 9115 552
10751 23527 94
14507 14979 223
22633 16141 669
18363 12744 248
2092 12110 256
8483 12918 519
24213 23490 818
20295 14659 694
3562 24770 306
211 3213 181
23815 3386 84
21333 21135 936
2857 7629 761
6692 19970 948
17532 16676 -10
379 21032 635
12930 4166 213
21153 18572 310
11068 20987 476
11744 23154 0
8390 66 858
2527 22944 369
479 7970 309
708 10454 465
292 18251 824
10341 15707 708
5217 1033 154
22818 9837 502
22420 10469 473
19743 21501 985
14286 17378 283
1053 6504 165
18334 4815 148
14743 4236 830
18301 1346 263
8635 1900 733
4635 15495 469
14663 8271 9
2034 17767 984
24866 16609 150
10777 2893 480
4471 10778 818
9447 14034 374
4129 8683 854
2373 9631 844
24527 19908 173
4637 4973 304
11484 11377 177
10887 24858 640
20127 22783 268
22853 24884 945
17331 8957 120
16665 21177 85
11235 18373 286
13758 11338 718
12927 16785 861
19728 11689 301
21949 14728 904
12770 20329 524
6215 10171 862
5659 11007 846
13644 6112 613
3591 17471 43
11780 1504 155
24217 18097 747
19214 21539 196
13210 8009 993
7926 15761 695
22552 3531 216
19023 7557 686
19353 20329 587
13997 11915 970
6827 22138 343
23779 15647 687
18409 8434 877
10903 10048 74
16896 11834 597
12403 13980 927
18094 5353 82
16281 9130 200
21857 6082 709
3727 15684 506
3741 5151 703
6507 11601 356
21690 5348 40
8120 9107 320
22587 18624 877
1599 21595 917
14195 10611 290
7552 9766 234
14846 19856 574
15271 4107 219
17032 18488 308
2189 18789 147
19923 5219 335
10777 6957 723
17470 375 175
24456 5933 223
3918 20008 131
9656 18854 718
9322 4857 584
23921 15712 577
19861 9591 868
4423 2412 793
4234 24322 216
2478 11406 708
21080 19584 373
973 8475 438
13957 22844 320
24112 9737 54
802 7511 655
5076 18344 230
10664 7356 887
14618 11662 991
5736 4619 734
10251 21105 267
13364 8346 132
333 16802 938
601 2685 800
24171 14645 937
22793 17494 872
18494 5413 924
5927 8616 35
13392 14175 525
24529 18499 609
17968 6276 49
15487 248 306
17337 13289 408
22301 17523 756
16239 14881 403
5699 9528 379
16696 22390 370
8814 16459 573
19262 19968 910
21041 8879 141
5783 7899 578
12599 13030 35
6220 7601 892
4842 15498 523
19307 22227 489
15074 3962 867
5480 6509 626
14058 16654 83
20871 20026 937
11025 15282 384
19393 10715 525
19933 24415 840
10579 12425 584
13113 21560 769
5096 9392 222
3933 24824 376
3425 9290 313
13573 601 913
15751 20322 716
24645 23849 684
15943 36 671
8777 6222 402
12543 22051 622
10037 17602 394
6596 13129 313
22652 21918 783
8756 24555 366
15242 7453 521
13701 4264 204
4933 11912 299
169 21957 775
15801 9148 176
18114 13110 593
14584 4880 595
9328 10078 142
14681 19679 887
3966 685 634
13888 6191 448
15773 978 575
22826 3176 271
3668 18702 171
10486 22636 244
3844 16660 291
11284 11990 505
11725 2291 853
21295 10089 952
4875 22427 709
4465 14311 455
78 22902 153
19983 4820 146
18021 2813 82
13934 4181 183
15038 89 172
8940 16613 592
21803 4543 693
11549 16394 331
17108 2131 722
14443 2108 764
15589 20024 210
9527 16814 649
16654 1337 928
1290 10527 658
13725 516 419
8691 17768 214
24884 13561 422
23673 23462 771
11276 4182 946
8639 21098 596
19613 15967 280
8466 3643 552
5819 4061 218
19022 18322 851
6538 18892 0
5626 14424 729
15969 14969 464
12839 7826 421
20615 9780 667
16564 5597 803
1242 3696 799
16067 18028 380
3854 22037 817
9574 17058 421
2878 1821 226
21872 3212 464
13822 16058 92
10147 19828 584
3009 14598 923
3417 24328 655
24541 4505 334
21069 17921 97
4661 4263 530
10038 6943 511
13127 22031 107
14595 13078 231
7368 1889 93
15678 8313 152
12461 18002 -10
5836 16661 302
5925 11223 729
5488 1265 30
12040 22461 576
24979 14942 618
24629 13363 483
14781 19505 77
11621 23360 939
20244 15624 170
2831 15565 929
10634 3919 853
15596 4564 566
13054 8280 727
1738 8091 198
23628 8883 38
20953 14520 593
21126 8677 144
2379 9381 944
17089 22913 61
3010 10090 267
20492 4925 951
24680 1664 348
1489 19812 574
18771 17077 212
12376 18439 -8
8606 19356 811
20531 7206 483
17523 14063 503
22309 10287 105
17505 15114 747
16696 4779 102
20173 66 89
19319 10477 461
23500 24395 72
8029 7875 535
15831 15697 577
20388 14607 441
13694 3608 158
14377 3216 310
23619 5744 881
458 7067 827
23958 19460 509
20347 2735 617
21800 20880 377
19799 12900 644
16540 3365 180
19519 11065 433
6529 15457 25
23062 538 360
932 24545 555
5924 9944 906
19751 23760 386
7557 17741 540
17356 20506 35
1826 12226 629
3503 10501 96
19555 5905 975
7082 22211 873
9477 11333 208
19856 5738 557
4917 9469 618
22840 7903 841
12428 9827 307
22511 6404 834
15211 7503 351
7739 14465 593
3741 15623 957
13804 1275 143
9038 24384 228
16176 21591 319
7317 16222 588
14285 3280 985
14193 19866 772
19040 23830 144
1236 3063 308
21908 12507 694
14482 5745 78
6622 5255 702
15875 22325 391
13938 6781 596
708 16472 947
8839 22326 438
19939 18907 724
780 17708 319
11241 9954 574
10527 4100 839
11063 22444 818
3100 13005 894
16706 15521 840
571 7894 189
9030 3609 640
24068 8992 353
1437 24105 920
19888 6752 665
5501 17738 867
8747 94 896
20096 11310 208
11651 24297 731
12365 6542 106
4615 22182 480
18038 21457 445
11005 5374 850
21321 14365 327
23958 7832 787
16553 16517 451
23310 24367 902
10186 17224 667
3694 13518 325
11595 3079 291
8189 14460 377
24341 22900 800
400 2331 313
3685 10656 353
18385 0 159
5441 20503 441
21567 23503 358
1832 8095 922
15535 8930 148
11499 12912 855
16050 20393 686
2733 21292 950
631 6370 232
13068 6018 383
10211 16139 67
14306 10839 556
16846 10300 86
9459 24874 804
15787 14328 918
2460 8218 885
3064 19647 453
873 2413 426
22324 2609 301
15298 15209 59
16846 5990 971
6814 1746 264
23283 19994 593
24494 16723 355
13315 24106 129
1857 17777 664
19678 9929 478
15717 20205 334
208 7034 169
3563 19228 53
5436 2329 180
6073 1946 94
11472 14250 52
6779 12086 686
10812 6260 134
15352 7114 734
18535 17366 740
1936 13949 952
2955 14911 936
14202 20180 260
3017 17970 151
2616 19144 866
4925 4233 344
16304 6938 500
20982 11429 962
10788 19028 646
5706 24715 520
989 21802 445
24195 13663 287
19464 21812 893
1376 3660 268
8645 18560 638
24108 8828 425
3216 2680 188
22211 8609 783
15652 20925 506
10696 5896 210
23317 20259 36
19261 21752 906
18966 24195 907
13390 6059 544
13164 18430 764
15705 21561 2
8800 14470 314
16991 381 988
21569 8315 706
7176 23333 83
20150 2994 921
8938 10750 697
17263 18884 286
11683 12410 550
13135 21785 275
14637 8483 839
588 7358 921
23931 21948 341
856 15483 966
17566 1401 799
19730 19737 226
8513 20511 288
20027 1033 836
13473 24488 95
11715 23420 444
17052 10019 240
12457 2955 774
3439 22861 649
19957 14523 322
5460 12314 694
16230 12599 718
21842 14939 66
9871 5436 972
959 222 825
13248 8466 808
14742 18436 948
15714 11108 30
2528 13679 41
13193 339 838
2800 18493 424
6611 16141 187
9703 4055 936
18082 18547 42
24265 19553 490
4882 23321 925
18348 20627 466
7836 1678 694
8078 11051 588
22152 8743 386
21808 13393 103
2642 14501 936
9190 24177 554
22760 2421 452
3659 13397 694
8778 10100 905
23243 17308 861
19161 1847 720
13947 19017 268
6233 2602 850
1738 6541 156
16651 20859 822
1742 15192 142
1682 5395 961
22908 1850 775
15310 9514 704
6672 11615 941
17098 15967 181
15855 17252 484
19526 13395 583
18643 1574 543
21820 21279 712
946 11653 554
20624 10398 404
14154 8889 119
24869 9911 942
8014 20920 -1
9531 6666 347
7434 13741 157
8684 13928 710
7202 7242 96
21460 19326 851
15176 9124 470
2315 14638 571
15153 23259 687
23325 4361 901
16466 21115 874
9935 19914 533
20646 12959 792
14711 1583 820
14249 8346 99
15998 11294 631
927 19425 778
2311 788 632
5373 20442 621
5678 22266 342
2662 22892 465
1779 11053 41
12906 15185 191
18939 18506 532
24648 23223 211
15230 7926 308
1476 16696 960
451 5754 115
5673 7813 341
12972 18445 835
19273 19816 142
3303 13714 464
10706 876 245
12197 861 998
18920 7286 807
18135 22074 986
17285 24211 572
21326 11940 66
18123 19168 967
12843 20508 192
12816 17437 948
19674 7926 377
7972 12199 74
16510 7485 579
8966 20046 97
14793 8230 210
3228 482 455
9365 17372 834
11950 15170 304
18751 4701 396
20885 8349 813
7110 2056 731
23599 18325 942
20583 21581 413
9176 15207 627
16519 21635 63
9301 10050 266
13539 10198 905
10921 8178 312
5035 6042 392
4825 4042 109
10986 14346 462
9934 19064 41
10628 5087 109
24423 16031 995
1394 19828 107
18511 853 565
12656 6292 779
22083 10184 162
8592 9054 235
17705 16572 352
7510 1006 562
9663 24779 927
6168 11915 714
1915 24200 885
16687 61 47
9353 1323 166
21474 22418 544
16525 15530 443
21614 12541 425
