17000 17015
7192 9898 -974
2275 7192 -248
14816 2275 -847
12971 14816 -4
1835 12971 -291
5183 1835 -759
11414 5183 -724
7231 11414 -193
14734 7231 -501
13898 14734 -179
723 13898 -575
10551 723 -757
1397 10551 -493
5276 1397 -344
11678 5276 -144
14102 11678 -556
13626 14102 -656
4 13626 -736
6545 4 -191
8443 6545 -66
843 8443 -353
15888 843 -193
10687 15888 -122
2398 10687 -642
14005 2398 -46
3082 14005 -50
16335 3082 -214
8285 16335 -33
15380 8285 -275
14195 15380 -651
8507 14195 -709
12184 8507 -175
4178 12184 -392
4600 4178 -119
13494 4600 -764
4575 13494 -323
9556 4575 -412
1864 9556 -643
11934 1864 -282
9891 11934 -285
7036 9891 -951
9809 7036 -708
11547 9809 -880
5922 11547 -289
14170 5922 -234
11018 14170 -59
15629 11018 -299
2191 15629 -654
9384 2191 -373
8863 9384 -911
10253 8863 -435
552 10253 -219
8633 552 -524
4234 8633 -807
5763 4234 -994
3855 5763 -957
13462 3855 -321
11393 13462 -165
12711 11393 -420
12568 12711 -881
9748 12568 -688
14326 9748 -778
6418 14326 -938
11352 6418 -44
5797 11352 -54
13064 5797 -461
10830 13064 -277
13123 10830 -204
15447 13123 -327
10202 15447 -168
6265 10202 -843
11552 6265 -421
12622 11552 -243
12300 12622 -481
13141 12300 -914
13922 13141 -699
2753 13922 -190
7282 2753 -252
16941 7282 -936
13060 16941 -548
6958 13060 -130
12792 6958 -1
10827 12792 -159
5980 10827 -722
10931 5980 -717
6867 10931 -746
8503 6867 -570
5379 8503 -353
1137 5379 -459
1443 1137 -673
13173 1443 -577
13682 13173 -620
14239 13682 -570
16540 14239 -996
2469 16540 -404
9468 2469 -344
12990 9468 -135
16128 12990 -481
9215 16128 -962
9513 9215 -959
12328 9513 -981
12482 12328 -311
13013 12482 -55
3584 13013 -931
7613 3584 -272
3819 7613 -850
2943 3819 -736
15382 2943 -326
8328 15382 -931
7137 8328 -261
11456 7137 -854
8718 11456 -341
16343 8718 -886
14238 16343 -773
14362 14238 -476
7129 14362 -206
15708 7129 -469
9870 15708 -283
5802 9870 -609
14632 5802 -822
8792 14632 -985
13550 8792 -958
6522 13550 -661
2583 6522 -596
3316 2583 -696
7280 3316 -786
14014 7280 -868
2287 14014 -763
1325 2287 -844
711 1325 -435
13162 711 -5
9376 13162 -379
14720 9376 -965
13849 14720 -640
13740 13849 -23
3071 13740 -5
12521 3071 -734
5304 12521 -840
2054 5304 -8
2260 2054 -57
14516 2260 -904
15089 14516 -782
9452 15089 -310
16602 9452 -840
8617 16602 -97
16243 8617 -132
13338 16243 -338
13296 13338 -697
3806 13296 -659
13066 3806 -281
1196 13066 -97
9413 1196 -524
3631 9413 -692
6741 3631 -219
1785 6741 -720
10395 1785 -704
2041 10395 -954
12802 2041 -523
6412 12802 -850
15806 6412 -157
10289 15806 -651
4393 10289 -252
10123 4393 -124
11187 10123 -346
15217 11187 -983
7243 15217 -546
15100 7243 -75
4794 15100 -773
528 4794 -517
12944 528 -522
7361 12944 -931
9392 7361 -260
1900 9392 -973
11204 1900 -334
12127 11204 -16
13248 12127 -950
11006 13248 -947
11601 11006 -797
12864 11601 -768
15186 12864 -161
2989 15186 -583
7677 2989 -965
10105 7677 -399
7740 10105 -787
7121 7740 -405
9170 7121 -864
11222 9170 -641
14423 11222 -624
12969 14423 -416
3115 12969 -408
2972 3115 -22
11230 2972 -318
11908 11230 -990
11259 11908 -603
13666 11259 -111
6667 13666 -754
10823 6667 -155
11935 10823 -317
15749 11935 -227
7463 15749 -529
7982 7463 -77
9779 7982 -873
10885 9779 -313
1832 10885 -927
5805 1832 -347
14847 5805 -565
16494 14847 -139
11606 16494 -584
2323 11606 -188
16437 2323 -161
4509 16437 -327
219 4509 -192
10528 219 -649
2140 10528 -150
8141 2140 -414
12873 8141 -643
15741 12873 -907
8525 15741 -974
10638 8525 -617
4403 10638 -820
2618 4403 -963
12821 2618 -768
5472 12821 -975
15992 5472 -206
9872 15992 -860
1701 9872 -369
439 1701 -600
16353 439 -821
13858 16353 -945
10864 13858 -66
11523 10864 -647
9820 11523 -739
12773 9820 -598
14520 12773 -148
5458 14520 -497
14353 5458 -761
1268 14353 -880
15391 1268 -716
12212 15391 -1000
8079 12212 -980
6963 8079 -533
11041 6963 -359
2138 11041 -719
2442 2138 -324
16526 2442 -913
3547 16526 -12
7093 3547 -652
11240 7093 -220
229 11240 -550
8245 229 -676
2879 8245 -912
3842 2879 -539
12529 3842 -657
7304 12529 -524
6095 7304 -294
11766 6095 -181
6784 11766 -221
2551 6784 -941
6957 2551 -293
12360 6957 -9
11817 12360 -697
7482 11817 -264
4017 7482 -262
850 4017 -265
5826 850 -297
3755 5826 -275
11997 3755 -668
8515 11997 -788
8581 8515 -78
13827 8581 -618
14732 13827 -143
8379 14732 -619
1902 8379 -724
279 1902 -503
2435 279 -879
1013 2435 -486
10794 1013 -544
4975 10794 -552
15258 4975 -386
7842 15258 -117
967 7842 -414
9326 967 -539
12044 9326 -629
12316 12044 -815
13481 12316 -444
6803 13481 -187
7188 6803 -483
9418 7188 -235
15311 9418 -833
8790 15311 -919
16449 8790 -430
2019 16449 -335
12166 2019 -708
16141 12166 -743
4788 16141 -152
7723 4788 -140
8609 7723 -117
7438 8609 -231
4784 7438 -82
13049 4784 -582
10350 13049 -556
4635 10350 -232
13348 4635 -799
16856 13348 -846
2852 16856 -235
5296 2852 -682
2496 5296 -888
14033 2496 -319
7745 14033 -357
2510 7745 -433
6930 2510 -808
14586 6930 -568
9548 14586 -308
7342 9548 -106
8513 7342 -177
9369 8513 -998
982 9369 -611
8177 982 -861
14747 8177 -269
5231 14747 -599
14114 5231 -417
16369 14114 -881
3871 16369 -629
15050 3871 -135
11962 15050 -313
1162 11962 -928
5187 1162 -623
12155 5187 -332
11669 12155 -34
13775 11669 -664
831 13775 -298
4844 831 -737
9650 4844 -578
2896 9650 -341
1733 2896 -658
8226 1733 -403
12394 8226 -569
13969 12394 -959
6563 13969 -594
5463 6563 -781
11987 5463 -816
2560 11987 -840
4132 2560 -797
11292 4132 -740
6295 11292 -838
14529 6295 -666
2406 14529 -36
4870 2406 -226
4106 4870 -863
14527 4106 -779
8465 14527 -533
16351 8465 -603
11323 16351 -492
10470 11323 -608
10987 10470 -504
9590 10987 -994
5266 9590 -32
11466 5266 -835
12285 11466 -129
12262 12285 -673
14442 12262 -520
13732 14442 -964
3075 13732 -717
2300 3075 -163
12211 2300 -520
14621 12211 -321
2431 14621 -93
5270 2431 -275
5466 5270 -495
5811 5466 -143
10456 5811 -685
10525 10456 -617
9388 10525 -961
4661 9388 -620
8533 4661 -922
16379 8533 -200
1364 16379 -878
11824 1364 -714
16854 11824 -989
4731 16854 -113
8903 4731 -550
11933 8903 -764
869 11933 -146
14247 869 -510
2310 14247 -306
3995 2310 -398
762 3995 -816
7729 762 -814
6996 7729 -33
3023 6996 -839
15694 3023 -119
3393 15694 -699
5149 3393 -312
10555 5149 -734
3062 10555 -811
13706 3062 -254
14429 13706 -407
11269 14429 -445
13356 11269 -939
4088 13356 -6
13194 4088 -507
2409 13194 -713
4452 2409 -688
14012 4452 -123
5994 14012 -552
8704 5994 -214
8924 8704 -975
13691 8924 -918
2856 13691 -259
7227 2856 -490
14733 7227 -429
3151 14733 -900
6853 3151 -602
7027 6853 -233
7525 7027 -134
12037 7525 -519
11928 12037 -907
14051 11928 -986
15781 14051 -324
16606 15781 -748
1974 16606 -828
16277 1974 -676
6994 16277 -960
16638 6994 -882
13537 16638 -872
10630 13537 -851
12450 10630 -819
14976 12450 -24
67 14976 -141
15943 67 -809
2060 15943 -178
7440 2060 -916
14473 7440 -903
9557 14473 -197
10185 9557 -436
1539 10185 -843
6141 1539 -389
6012 6141 -885
11949 6012 -667
13850 11949 -796
12657 13850 -381
13439 12657 -443
14285 13439 -284
11280 14285 -308
13789 11280 -897
13002 13789 -961
6639 13002 -743
13612 6639 -463
11936 13612 -535
4193 11936 -389
7001 4193 -933
2549 7001 -268
11404 2549 -810
11574 11404 -443
6261 11574 -710
5248 6261 -790
13366 5248 -234
1093 13366 -101
5391 1093 -126
12840 5391 -434
9622 12840 -276
1537 9622 -868
2245 1537 -555
15282 2245 -885
2367 15282 -706
12895 2367 -796
10087 12895 -296
650 10087 -409
10074 650 -457
5219 10074 -257
1763 5219 -167
6438 1763 -907
5500 6438 -837
13389 5500 -997
3301 13389 -321
828 3301 -607
3460 828 -893
8191 3460 -85
3043 8191 -910
9249 3043 -111
2979 9249 -998
4841 2979 -294
14270 4841 -547
16436 14270 -166
7364 16436 -554
14806 7364 -291
8449 14806 -414
12068 8449 -695
11359 12068 -621
9165 11359 -548
2354 9165 -652
5475 2354 -68
9611 5475 -475
2002 9611 -902
8866 2002 -966
3759 8866 -33
194 3759 -204
16680 194 -222
5857 16680 -781
15170 5857 -237
11575 15170 -387
10048 11575 -83
14333 10048 -331
15897 14333 -724
7820 15897 -785
1846 7820 -87
2961 1846 -381
13149 2961 -390
8307 13149 -461
12584 8307 -564
1625 12584 -490
8383 1625 -629
6610 8383 -65
2101 6610 -902
7257 2101 -678
2259 7257 -946
4006 2259 -212
3129 4006 -37
16371 3129 -507
3006 16371 -805
4429 3006 -825
16712 4429 -231
51 16712 -388
270 51 -990
10897 270 -283
10961 10897 -88
16739 10961 -994
12391 16739 -111
9486 12391 -181
3510 9486 -394
3164 3510 -635
1875 3164 -991
9172 1875 -155
2225 9172 -939
3553 2225 -238
12585 3553 -885
15192 12585 -347
11736 15192 -321
918 11736 -608
852 918 -729
5718 852 -354
8657 5718 -486
6646 8657 -100
1559 6646 -586
9504 1559 -71
14422 9504 -852
1889 14422 -909
16742 1889 -199
11621 16742 -120
3180 11621 -784
1216 3180 -643
16975 1216 -960
662 16975 -598
12025 662 -863
16156 12025 -632
1436 16156 -352
4563 1436 -890
6657 4563 -657
13876 6657 -216
14024 13876 -273
5653 14024 -685
12392 5653 -208
10589 12392 -514
13994 10589 -654
1485 13994 -153
3712 1485 -759
13672 3712 -889
9525 13672 -431
11888 9525 -442
5971 11888 -587
9143 5971 -218
16197 9143 -552
3745 16197 -434
1546 3745 -532
14301 1546 -740
4426 14301 -22
9632 4426 -544
14768 9632 -528
7768 14768 -897
7208 7768 -71
4851 7208 -190
14162 4851 -300
13516 14162 -935
12685 13516 -399
950 12685 -725
2592 950 -202
8626 2592 -285
5609 8626 -786
10452 5609 -602
14746 10452 -738
1644 14746 -359
10668 1644 -374
9306 10668 -565
4747 9306 -537
6388 4747 -73
23 6388 -996
6252 23 -118
5859 6252 -842
14410 5859 -204
14242 14410 -106
11450 14242 -718
8107 11450 -215
14923 8107 -498
16665 14923 -267
5422 16665 -215
8963 5422 -741
16816 8963 -865
12390 16816 -842
2957 12390 -812
7346 2957 -595
8456 7346 -834
12550 8456 -721
15075 12550 -751
7581 15075 -642
10319 7581 -415
13826 10319 -300
4269 13826 -253
9652 4269 -683
9645 9652 -790
13369 9645 -780
6768 13369 -906
4792 6768 -514
10952 4792 -377
16901 10952 -901
4340 16901 -860
6953 4340 -996
10572 6953 -577
8714 10572 -336
623 8714 -200
12043 623 -73
5773 12043 -95
15219 5773 -518
1525 15219 -856
3792 1525 -274
11375 3792 -577
15375 11375 -370
9299 15375 -88
2648 9299 -978
13316 2648 -388
11990 13316 -348
6049 11990 -699
12709 6049 -85
11146 12709 -519
7560 11146 -324
1945 7560 -777
1576 1945 -298
690 1576 -338
1885 690 -541
8352 1885 -190
6976 8352 -247
11993 6976 -425
8628 11993 -534
8593 8628 -98
4934 8593 -65
13349 4934 -140
4455 13349 -512
16715 4455 -410
8099 16715 -177
7961 8099 -826
15187 7961 -9
7179 15187 -433
11566 7179 -934
11133 11566 -393
4686 11133 -979
13153 4686 -494
7528 13153 -46
3522 7528 -886
16292 3522 -604
7148 16292 -325
10332 7148 -2
10467 10332 -445
8192 10467 -317
14899 8192 -294
15461 14899 -613
2365 15461 -57
1955 2365 -146
5616 1955 -358
2412 5616 -506
8991 2412 -649
1171 8991 -332
4309 1171 -880
15413 4309 -49
1210 15413 -775
3084 1210 -872
14122 3084 -658
14361 14122 -64
9019 14361 -208
259 9019 -29
12358 259 -783
15706 12358 -345
11100 15706 -995
7176 11100 -905
6586 7176 -192
3595 6586 -265
14946 3595 -387
15773 14946 -201
11065 15773 -842
3488 11065 -322
9666 3488 -931
10613 9666 -35
6989 10613 -846
2914 6989 -630
525 2914 -556
13930 525 -621
5555 13930 -412
5285 5555 -931
15446 5285 -624
2407 15446 -697
15872 2407 -693
9300 15872 -941
14382 9300 -444
16233 14382 -351
1873 16233 -859
7662 1873 -214
6925 7662 -496
8649 6925 -98
11425 8649 -946
2647 11425 -239
3864 2647 -903
9593 3864 -214
15566 9593 -347
16532 15566 -580
13127 16532 -261
13847 13127 -694
14216 13847 -805
16705 14216 -33
7604 16705 -820
15737 7604 -296
6888 15737 -835
1133 6888 -567
9988 1133 -518
9368 9988 -742
2597 9368 -452
11716 2597 -573
15155 11716 -464
13589 15155 -371
10853 13589 -668
12860 10853 -608
15149 12860 -467
13465 15149 -811
1896 13465 -399
16611 1896 -96
4411 16611 -578
409 4411 -447
9465 409 -463
3438 9465 -848
14920 3438 -851
9324 14920 -299
15189 9324 -435
5547 15189 -980
1727 5547 -159
16022 1727 -689
2051 16022 -199
2757 2051 -97
165 2757 -944
16167 165 -834
15568 16167 -177
8077 15568 -262
12680 8077 -589
11373 12680 -312
7639 11373 -905
3893 7639 -293
8251 3893 -63
6869 8251 -124
991 6869 -285
3241 991 -600
13837 3241 -138
2384 13837 -545
10406 2384 -409
5821 10406 -347
2195 5821 -675
12826 2195 -102
13614 12826 -738
1612 13614 -62
9703 1612 -828
2022 9703 -869
6276 2022 -989
4007 6276 -799
12449 4007 -873
5112 12449 -421
2055 5112 -243
8864 2055 -506
8404 8864 -136
5335 8404 -551
14165 5335 -929
13577 14165 -928
2360 13577 -363
7939 2360 -99
2593 7939 -858
13207 2593 -873
14685 13207 -582
2393 14685 -697
4349 2393 -284
15356 4349 -914
131 15356 -519
3205 131 -63
3983 3205 -675
13485 3983 -606
202 13485 -465
3969 202 -518
7230 3969 -776
746 7230 -668
14625 746 -104
5095 14625 -203
3921 5095 -552
14205 3921 -284
4877 14205 -890
13331 4877 -495
14138 13331 -300
4125 14138 -122
5674 4125 -202
12471 5674 -118
11403 12471 -372
3403 11403 -854
14111 3403 -220
8912 14111 -528
10875 8912 -163
12601 10875 -242
13478 12601 -983
15234 13478 -746
15796 15234 -282
8071 15796 -841
3065 8071 -375
7252 3065 -66
1799 7252 -396
8780 1799 -128
11787 8780 -678
518 11787 -294
12890 518 -61
5907 12890 -79
2334 5907 -487
3384 2334 -370
15171 3384 -338
15420 15171 -228
3955 15420 -985
2441 3955 -299
13703 2441 -96
3844 13703 -572
13872 3844 -684
16535 13872 -910
14587 16535 -220
6530 14587 -617
2604 6530 -13
14153 2604 -368
8879 14153 -701
12661 8879 -730
5602 12661 -945
13681 5602 -749
913 13681 -20
6304 913 -22
15102 6304 -500
8662 15102 -887
4569 8662 -296
11274 4569 -271
4481 11274 -695
14058 4481 -205
3520 14058 -2
615 3520 -839
4256 615 -404
6069 4256 -568
3461 6069 -996
11984 3461 -636
10965 11984 -538
1532 10965 -580
10487 1532 -768
16773 10487 -731
1403 16773 -87
1509 1403 -124
244 1509 -274
8306 244 -326
11378 8306 -585
9750 11378 -866
6147 9750 -605
6315 6147 -293
1510 6315 -91
956 1510 -697
14523 956 -991
3768 14523 -126
16459 3768 -840
2143 16459 -276
1370 2143 -653
12560 1370 -157
8204 12560 -754
16176 8204 -883
11007 16176 -324
16366 11007 -626
9286 16366 -31
13771 9286 -65
15720 13771 -53
13777 15720 -158
7737 13777 -97
15974 7737 -654
2364 15974 -214
4496 2364 -948
1766 4496 -34
9068 1766 -30
4524 9068 -929
16585 4524 -320
10955 16585 -18
15557 10955 -431
6434 15557 -102
8685 6434 -536
6194 8685 -121
1453 6194 -515
8169 1453 -40
6510 8169 -901
13569 6510 -756
8321 13569 -418
14211 8321 -880
11823 14211 -929
5181 11823 -816
458 5181 -110
13791 458 -172
1506 13791 -278
5989 1506 -888
10094 5989 -644
13993 10094 -206
284 13993 -963
10956 284 -255
9322 10956 -997
9051 9322 -533
4009 9051 -942
8059 4009 -764
12960 8059 -641
2273 12960 -797
1556 2273 -584
6724 1556 -689
14501 6724 -302
1894 14501 -717
460 1894 -883
10295 460 -689
9183 10295 -292
2063 9183 -476
9961 2063 -557
9135 9961 -46
4923 9135 -409
4320 4923 -675
1709 4320 -634
3238 1709 -935
11468 3238 -860
9263 11468 -426
1770 9263 -851
6569 1770 -779
8627 6569 -347
16266 8627 -259
14446 16266 -298
14269 14446 -582
2165 14269 -867
9694 2165 -431
14598 9694 -929
2997 14598 -230
620 2997 -523
15565 620 -458
3247 15565 -790
13619 3247 -717
8687 13619 -863
9137 8687 -935
9343 9137 -935
16485 9343 -365
9972 16485 -846
13950 9972 -292
3910 13950 -285
5657 3910 -854
10399 5657 -795
11278 10399 -941
13278 11278 -867
4631 13278 -334
11310 4631 -268
14400 11310 -624
13669 14400 -963
9136 13669 -325
13520 9136 -669
15175 13520 -260
6769 15175 -733
8818 6769 -318
561 8818 -322
6999 561 -785
7430 6999 -264
4253 7430 -126
12527 4253 -32
11649 12527 -597
1660 11649 -765
14977 1660 -509
16750 14977 -561
8667 16750 -804
15292 8667 -742
1756 15292 -110
12866 1756 -513
8974 12866 -774
12291 8974 -754
13376 12291 -78
5837 13376 -44
15678 5837 -311
4489 15678 -829
11285 4489 -799
7356 11285 -812
7905 7356 -152
15548 7905 -2
10183 15548 -578
10580 10183 -516
7212 10580 -494
6924 7212 -801
6959 6924 -998
7827 6959 -742
16814 7827 -198
4306 16814 -239
7944 4306 -716
585 7944 -237
16157 585 -190
13648 16157 -272
8095 13648 -878
16801 8095 -170
9048 16801 -418
9688 9048 -605
9889 9688 -564
570 9889 -504
9680 570 -348
6442 9680 -351
12626 6442 -629
2736 12626 -263
15354 2736 -265
6887 15354 -384
11305 6887 -142
1993 11305 -449
8495 1993 -924
1936 8495 -868
12094 1936 -420
5286 12094 -999
8737 5286 -412
2678 8737 -394
8752 2678 -898
1373 8752 -209
6603 1373 -693
1391 6603 -35
4927 1391 -794
2719 4927 -831
11287 2719 -400
16691 11287 -159
10876 16691 -707
7815 10876 -995
6334 7815 -874
16627 6334 -627
3909 16627 -735
14316 3909 -331
7094 14316 -21
7975 7094 -644
1905 7975 -322
3953 1905 -840
15534 3953 -361
3287 15534 -608
2923 3287 -571
3828 2923 -105
3222 3828 -313
7311 3222 -297
13591 7311 -715
14055 13591 -782
3409 14055 -85
12477 3409 -657
16531 12477 -686
12915 16531 -99
5654 12915 -908
3345 5654 -533
7283 3345 -565
5553 7283 -34
12876 5553 -358
3544 12876 -65
12194 3544 -928
9242 12194 -400
12303 9242 -443
9829 12303 -112
10780 9829 -948
14139 10780 -596
6985 14139 -37
14443 6985 -840
5283 14443 -433
3903 5283 -650
4116 3903 -415
14537 4116 -200
4285 14537 -936
9532 4285 -762
12633 9532 -843
3652 12633 -786
12102 3652 -767
14664 12102 -279
6344 14664 -396
542 6344 -22
12296 542 -950
6877 12296 -393
6979 6877 -705
11577 6979 -964
2916 11577 -333
2099 2916 -338
14466 2099 -469
15079 14466 -32
2928 15079 -540
12153 2928 -921
10563 12153 -655
1891 10563 -964
12909 1891 -153
9968 12909 -1
11576 9968 -13
6503 11576 -839
13347 6503 -319
5916 13347 -47
6339 5916 -840
15540 6339 -936
10482 15540 -779
16203 10482 -511
1579 16203 -486
9275 1579 -185
4892 9275 -942
797 4892 -92
13023 797 -594
1168 13023 -60
2045 1168 -890
13813 2045 -881
16305 13813 -644
13638 16305 -750
9867 13638 -686
6942 9867 -107
10702 6942 -496
16077 10702 -302
16177 16077 -705
4648 16177 -259
375 4648 -272
13279 375 -869
2544 13279 -7
11724 2544 -893
8966 11724 -482
6730 8966 -83
10388 6730 -292
13889 10388 -738
14573 13889 -448
3469 14573 -910
14931 3469 -619
3030 14931 -686
15294 3030 -10
95 15294 -610
13678 95 -422
2025 13678 -313
1303 2025 -236
13345 1303 -872
1972 13345 -636
6020 1972 -359
11874 6020 -142
12672 11874 -886
8332 12672 -684
7266 8332 -487
10500 7266 -600
3440 10500 -962
9209 3440 -988
14948 9209 -612
13899 14948 -131
3101 13899 -623
16416 3101 -753
5900 16416 -957
10405 5900 -678
16892 10405 -843
4715 16892 -837
4519 4715 -909
9925 4519 -766
9542 9925 -215
13622 9542 -242
15426 13622 -427
7799 15426 -195
15069 7799 -21
10889 15069 -873
12623 10889 -319
1963 12623 -466
13472 1963 -839
15181 13472 -778
12670 15181 -314
1222 12670 -311
2782 1222 -356
8423 2782 -465
3859 8423 -723
8239 3859 -816
3591 8239 -697
12270 3591 -197
11101 12270 -993
13522 11101 -384
8227 13522 -33
7648 8227 -536
3303 7648 -532
10831 3303 -80
7373 10831 -854
13075 7373 -662
12789 13075 -10
6277 12789 -622
14427 6277 -883
5809 14427 -591
12998 5809 -867
14692 12998 -931
14862 14692 -895
12945 14862 -203
10192 12945 -276
9653 10192 -582
12476 9653 -459
15526 12476 -25
3038 15526 -388
14154 3038 -699
3625 14154 -806
10243 3625 -870
12683 10243 -16
9314 12683 -9
8751 9314 -861
1841 8751 -870
9882 1841 -280
13869 9882 -134
12929 13869 -365
12664 12929 -316
2727 12664 -79
7068 2727 -68
16661 7068 -164
5449 16661 -306
2403 5449 -891
16030 2403 -313
5950 16030 -435
1762 5950 -528
13902 1762 -848
12065 13902 -456
11496 12065 -740
9315 11496 -749
7110 9315 -61
10124 7110 -665
2625 10124 -636
6128 2625 -751
11328 6128 -436
10840 11328 -122
10598 10840 -104
13309 10598 -474
4012 13309 -499
9950 4012 -154
16604 9950 -903
12738 16604 -563
3546 12738 -477
3155 3546 -970
13131 3155 -972
10426 13131 -906
6473 10426 -526
12507 6473 -186
5808 12507 -40
11691 5808 -234
7205 11691 -440
1027 7205 -533
7162 1027 -682
14525 7162 -657
4786 14525 -649
8635 4786 -293
688 8635 -15
754 688 -678
15998 754 -921
8067 15998 -180
4866 8067 -63
14459 4866 -550
4914 14459 -188
2265 4914 -153
12080 2265 -925
9229 12080 -229
4660 9229 -685
1491 4660 -133
16350 1491 -197
12591 16350 -77
15070 12591 -966
14519 15070 -80
9396 14519 -35
10016 9396 -489
8673 10016 -767
1465 8673 -784
1952 1465 -865
6653 1952 -159
13273 6653 -356
11380 13273 -19
332 11380 -781
3862 332 -215
11945 3862 -862
14648 11945 -841
6580 14648 -740
16567 6580 -870
14626 16567 -397
1243 14626 -748
2418 1243 -449
14575 2418 -353
10768 14575 -691
6332 10768 -907
14646 6332 -555
6792 14646 -619
1031 6792 -113
11209 1031 -841
15669 11209 -459
4182 15669 -54
2149 4182 -510
7270 2149 -889
16239 7270 -337
5445 16239 -610
6461 5445 -427
5644 6461 -686
1957 5644 -546
3481 1957 -887
377 3481 -512
12038 377 -84
6696 12038 -538
6179 6696 -362
9511 6179 -372
16558 9511 -482
8097 16558 -689
4442 8097 -130
10855 4442 -607
3849 10855 -170
15313 3849 -617
12123 15313 -752
16579 12123 -665
12406 16579 -670
3349 12406 -105
3788 3349 -25
3594 3788 -943
383 3594 -860
13542 383 -49
11142 13542 -804
5895 11142 -634
10315 5895 -211
7187 10315 -676
12312 7187 -250
11548 12312 -254
14572 11548 -5
16138 14572 -717
8102 16138 -72
10041 8102 -299
12839 10041 -211
14441 12839 -290
13584 14441 -534
9840 13584 -886
2994 9840 -455
8353 2994 -122
16688 8353 -710
14963 16688 -805
14723 14963 -917
13842 14723 -311
2464 13842 -852
6651 2464 -29
5063 6651 -343
12615 5063 -417
8779 12615 -497
1817 8779 -916
8308 1817 -316
3422 8308 -560
4095 3422 -309
11553 4095 -478
12302 11553 -678
13295 12302 -968
930 13295 -408
14186 930 -184
1101 14186 -470
4495 1101 -995
13399 4495 -608
7321 13399 -743
16372 7321 -209
12648 16372 -352
233 12648 -616
1782 233 -558
4266 1782 -695
11387 4266 -566
12465 11387 -582
12387 12465 -850
7761 12387 -592
3888 7761 -334
4274 3888 -849
10655 4274 -55
9667 10655 -398
3527 9667 -932
4155 3527 -629
4413 4155 -494
9345 4413 -297
11031 9345 -605
2253 11031 -751
3913 2253 -477
3085 3913 -668
10221 3085 -598
15808 10221 -591
12638 15808 -414
5866 12638 -651
206 5866 -560
6660 206 -120
4936 6660 -899
16229 4936 -322
7608 16229 -574
16687 7608 -297
8286 16687 -887
3833 8286 -181
5287 3833 -923
15685 5287 -154
13625 15685 -652
6572 13625 -602
16415 6572 -411
14217 16415 -950
13382 14217 -148
3039 13382 -839
5044 3039 -25
15812 5044 -580
8598 15812 -457
9774 8598 -795
1321 9774 -282
16158 1321 -244
1067 16158 -156
16105 1067 -382
2241 16105 -540
10141 2241 -618
10356 10141 -614
16162 10356 -744
7484 16162 -514
5623 7484 -92
15851 5623 -888
6799 15851 -875
9128 6799 -506
1622 9128 -924
146 1622 -779
6735 146 -272
11627 6735 -245
10438 11627 -253
4734 10438 -615
2935 4734 -410
14929 2935 -165
6973 14929 -982
2778 6973 -197
737 2778 -197
6862 737 -380
14509 6862 -399
8047 14509 -308
2237 8047 -116
12003 2237 -864
10318 12003 -695
9640 10318 -981
7796 9640 -710
2534 7796 -601
15696 2534 -90
13603 15696 -717
1220 13603 -296
13300 1220 -103
12843 13300 -892
275 12843 -525
7445 275 -55
14905 7445 -44
6233 14905 -879
1960 6233 -52
14827 1960 -164
3000 14827 -238
15887 3000 -652
664 15887 -528
9308 664 -782
15635 9308 -889
1206 15635 -19
1504 1206 -872
13882 1504 -566
5798 13882 -174
14457 5798 -619
9868 14457 -673
7743 9868 -543
3858 7743 -926
10310 3858 -529
1474 10310 -410
7766 1474 -296
13654 7766 -885
8238 13654 -673
1124 8238 -529
11397 1124 -7
4850 11397 -104
13975 4850 -863
173 13975 -434
1468 173 -381
9821 1468 -837
6838 9821 -819
3721 6838 -812
9197 3721 -914
9910 9197 -205
1362 9910 -550
8000 1362 -146
4265 8000 -912
7880 4265 -850
13997 7880 -895
9730 13997 -250
5093 9730 -886
9076 5093 -289
3678 9076 -444
10814 3678 -456
13722 10814 -435
13461 13722 -407
3425 13461 -42
1831 3425 -32
10095 1831 -127
2751 10095 -19
9434 2751 -708
14010 9434 -550
11489 14010 -362
1454 11489 -712
2886 1454 -915
5908 2886 -174
12696 5908 -580
14208 12696 -983
9878 14208 -794
13359 9878 -811
9610 13359 -863
1239 9610 -111
405 1239 -567
9110 405 -705
1804 9110 -55
5726 1804 -684
7594 5726 -778
10222 7594 -426
14701 10222 -925
5954 14701 -801
1983 5954 -166
16806 1983 -985
11492 16806 -575
7649 11492 -277
16969 7649 -216
3521 16969 -880
9584 3521 -680
3371 9584 -911
10285 3371 -378
13484 10285 -626
15792 13484 -775
3261 15792 -139
7467 3261 -679
1583 7467 -144
1946 1583 -409
13618 1946 -328
5080 13618 -45
10475 5080 -621
1166 10475 -55
9664 1166 -871
350 9664 -492
976 350 -672
5594 976 -381
4423 5594 -420
11571 4423 -530
13104 11571 -141
12848 13104 -552
10708 12848 -914
4389 10708 -842
13999 4389 -932
8840 13999 -357
13605 8840 -600
9064 13605 -664
11847 9064 -869
1940 11847 -105
12354 1940 -358
16764 12354 -559
8660 16764 -744
14240 8660 -382
11535 14240 -327
13897 11535 -517
14697 13897 -671
13711 14697 -503
16409 13711 -204
16260 16409 -723
1021 16260 -392
30 1021 -184
13361 30 -309
13912 13361 -375
12981 13912 -44
921 12981 -318
9336 921 -679
2198 9336 -101
15038 2198 -626
712 15038 -152
4758 712 -316
8252 4758 -18
1657 8252 -225
16984 1657 -203
15957 16984 -302
